n,eta,sigma_y,width,height,x_01,x_02,x_03,x_04,x_05,x_06,x_07,x_08,source_pool,source,split,gid,length_bin,sub_id
0.3521843691593284,17.200374900785572,2.976824861536892,5.14948654,4.69382763,1.2869439125061035,4.484684944152832,7.894365310668945,10.607014656066896,12.169490814208984,12.696474075317385,12.793428421020508,12.91120719909668,,infill:state_gid_17,train,17,4,21
0.89655024,186.67890093,301.02498298,5.5,4.5,0.34044075,0.50675774,0.7033882,0.8891001,1.0634985,1.2267785,1.3810239,1.5260649,v6_1_train,orig_train,val,17,1,5
0.34412283,123.20211376,121.47536563,6.0,4.5,0.7542014,2.5106897,4.24257,5.523019,6.163478,6.344531,6.3969593,6.430626,v6_1_train,orig_train,train,17,3,17
0.46198262,47.38970855,361.77863042,5.8,4.5,0.67968273,2.1934752,3.6709623,4.7616177,5.29908,5.393461,5.3954983,5.398019,v6_1_train,orig_train,train,17,2,12
0.97199951,13.02997753,250.91649822,5.6,4.4,0.7223058,2.2240243,3.5952916,4.506225,4.981364,5.218591,5.3520474,5.437326,v6_1_test,orig_train,train,17,2,12
0.86553291,23.57626617,60.03837986,5.7,4.0,0.8114662,2.5150514,4.0313373,5.0034165,5.506741,5.7829213,5.963694,6.098308,v6_1_train,orig_train,train,17,3,18
0.89708429,35.06671193,375.87480314,5.5,4.0,0.50260305,1.12577343,1.62035322,1.95142508,2.16302299,2.30913067,2.41771698,2.50219584,v6_1_test,,,17,1,8
0.33176533,145.7206756,179.52721136,5.4,4.3,0.6632776,2.04277,3.3447528,4.226739,4.620389,4.7295895,4.778001,4.818243,v6_1_train,orig_train,train,17,2,12
0.47164228,44.48966367,143.00960995,5.7,4.3,0.8791771,2.9463367,4.989236,6.5392723,7.2971935,7.5180407,7.56707,7.589258,v6_1_train,orig_train,train,17,3,17
0.34493761,115.2597405,89.39714917,5.0,4.8,0.79629374,2.5359697,4.1556783,5.26098,5.747932,5.906944,5.9751515,6.0212207,v6_1_train,orig_train,train,17,3,16
0.83204016,65.621868,178.36159717,5.3,4.4,0.5506935,1.3872771,2.094461,2.6120625,2.9865446,3.273478,3.508873,3.700189,v6_1_train,,,17,2,10
0.40948935,252.78110699,191.65996659,5.5,4.0,0.4503317,1.0322576,1.5033889,1.848908,2.1016765,2.30098,2.4636593,2.6018877,v6_1_train,,,17,1,8
0.62331549,118.82543228,1.55154638,5.2,5.0,0.6302209,1.7133546,2.633781,3.2639837,3.679862,3.9749966,4.2024584,4.3864307,v6_1_train,orig_train,train,17,2,11
0.73539865,95.77719116,1.7279079,5.37256098,4.84299278,0.61371326,1.57946062,2.38339472,2.96147251,3.37700081,3.69368362,3.9449501,4.15030575,v6_1_test,orig_train,train,17,2,10
0.692917032432545,0.7907802281133121,0.3345201684840927,6.006397522284995,4.331148985154754,1.415058135986328,5.0399932861328125,9.11390781402588,12.31516456604004,14.063087463378906,14.157676696777344,14.197166442871094,15.928329467773438,,,,17,4,22
0.44937176,64.69764778,330.816387,5.11135999,4.56451736,0.6456089,1.83313084,2.8867259,3.52700758,3.75787878,3.8091054,3.82734823,3.84533167,v6_1_train,orig_val,train,17,2,14
0.31533522,202.05738097,294.38619104,5.3,4.3,0.51850414,1.3531156,2.071197,2.5301242,2.7550483,2.8622918,2.9372816,3.0031686,v6_1_train,,,17,2,14
0.75302396,36.11709786,236.12519877,5.8,4.0,0.66124725,1.9965572,3.233005,4.0572047,4.4897065,4.7041583,4.8323474,4.9281354,v6_1_test,orig_train,train,17,2,12
0.6154237165686218,6.621475566020976,0.0400094012152586,5.0396305442218345,4.212630820397064,1.2861990928649902,4.299846172332764,7.2113213539123535,9.270578384399414,10.410825729370115,10.925506591796877,11.245325088500977,11.62476921081543,,,,17,3,19
0.86287814,172.8994809,199.13499348,5.4,4.9,0.38534117,0.6571207,0.92858505,1.1821699,1.4134831,1.6273727,1.8239841,2.0052137,v6_1_train,orig_train,train,17,1,7
0.61951149,242.7688446,92.05648804,5.53326225,4.8594141,0.42409086,0.79590797,1.11364698,1.39842796,1.65060902,1.87517023,2.07433939,2.25300074,v6_1_train,orig_train,val,17,1,7
0.75136146,215.9337402,59.87410044,5.8,5.0,0.41725874,0.7876749,1.1321826,1.4479556,1.7336168,1.9945569,2.2306356,2.4454865,v6_1_train,orig_train,val,17,1,7
0.84662512,162.96857878,38.11233173,5.44568271,4.15453882,0.40938425,0.74690437,1.05902719,1.34495497,1.60224104,1.83455181,2.04319668,2.23102522,v6_1_train,orig_train,val,17,1,7
0.40310325914402,2.739639884415227,297.0171167452447,5.309963640880729,4.341073157996509,0.8792719841003418,2.851107120513916,4.772651195526123,6.23321008682251,6.9065937995910645,7.05510950088501,7.069226741790772,7.069061756134033,,,,17,3,17
0.91576531,279.56618059,253.26952428,5.9,5.0,0.3236413,0.39681578,0.5707555,0.72234726,0.86949205,1.0068531,1.1432796,1.2707686,v6_1_train,orig_train,train,17,0,3
0.72542584,153.25157485,196.16389134,5.6,4.5,0.43559742,0.9028511,1.2971597,1.6397405,1.9357114,2.1917052,2.414554,2.610158,v6_1_train,orig_train,train,17,1,6
0.3348389197845112,11.510163331269643,3.6462047975166376,6.0,4.0,1.3251314163208008,4.564617156982422,8.076070785522461,10.823413848876951,12.306692123413086,12.524150848388672,12.526660919189451,12.626876831054688,,infill:state_gid_17,train,17,4,21
0.46164355,196.40367465,24.05131041,5.0,4.3,0.56965923,1.4799061,2.250317,2.7633657,3.0912404,3.328083,3.517179,3.674347,v6_1_train,orig_val,train,17,2,10
0.30781249,139.73506321,325.13308087,6.0,5.0,0.60560608,1.70990038,2.7085104,3.35210037,3.61301899,3.67131042,3.69873905,3.72613621,v6_1_val,orig_train,train,17,2,14
0.3214355,132.13272755,122.23493569,5.2,4.1,0.732944,2.3158183,3.8068752,4.8145905,5.238982,5.3490705,5.3924513,5.426302,v6_1_train,orig_train,train,17,2,12
0.95912702,128.2385681,271.42826698,5.19807146,4.69575957,0.37708044,0.62093401,0.85971737,1.08436775,1.28933764,1.47718859,1.64934158,1.80717802,v6_1_train,orig_train,train,17,1,5
0.9760345,200.43731291,190.08510558,6.0,4.8,0.35094023,0.5189481,0.75203323,0.9626894,1.1627359,1.3509307,1.5303855,1.7001634,v6_1_test,orig_train,train,17,1,5
0.30715957,90.02780722,239.09147467,5.0,4.1,0.7301955,2.2963195,3.7792182,4.794325,5.1810455,5.2312193,5.238162,5.244976,v6_1_train,orig_train,val,17,2,12
0.66910645,299.91113614,140.40897542,5.7,5.0,0.36753178,0.58613014,0.8163047,1.0341568,1.2339935,1.421279,1.5968566,1.7612934,v6_1_train,orig_val,train,17,1,5
0.32159856,180.09386044,273.68977722,5.5,4.4,0.5583682,1.5692248,2.4905353,3.0979362,3.382628,3.4875646,3.549508,3.6045756,v6_1_test,orig_train,val,17,2,14
0.32028407,298.4095459,241.6524353,5.82546043,4.1385498,0.42804623,0.81246185,1.06017685,1.22912407,1.36136627,1.47360563,1.57093573,1.6564827,v6_1_train,orig_train,train,17,1,9
0.92202576,116.60737668,29.55067548,5.9,5.0,0.4791112,1.0360918,1.5247984,1.9567604,2.334495,2.6658921,2.9548182,3.216466,v6_1_train,orig_val,train,17,2,13
0.72047023,90.71959341,188.14292202,5.9,4.5,0.54284525,1.4166031,2.1785269,2.7405562,3.1415687,3.4409227,3.6803236,3.8730965,v6_1_train,orig_train,val,17,2,10
0.72092567,11.84866092,270.49635942,5.5,4.7,0.8324027,2.756023,4.618527,6.0006204,6.68115,6.8826814,6.9233546,6.929732,v6_1_train,orig_train,train,17,3,17
0.3358719159654378,6.992215461632103,1.2196101448831085,5.0,5.0,1.3783421516418457,4.971098899841309,9.164551734924316,12.728779792785645,14.864357948303224,14.90820026397705,14.913161277770996,15.5188570022583,,infill:state_gid_17,train,17,4,22
0.53715825,40.6071819,185.16313696,5.8,4.2,0.80772305,2.6806302,4.5192075,5.8601937,6.503629,6.690681,6.7412,6.765554,v6_1_train,orig_train,train,17,3,17
0.33502355,118.15322334,199.5794953,5.6,4.3,0.7002225,2.2426147,3.7352934,4.790885,5.283127,5.3937254,5.423065,5.444375,v6_1_train,orig_train,train,17,2,12
0.35351515,262.4358983,156.19357523,5.3,4.9,0.51241827,1.2738991,1.917511,2.351862,2.6239042,2.8084984,2.9539943,3.0761995,v6_1_train,orig_train,val,17,2,10
0.64731957,98.86160071,263.07240685,5.9,4.8,0.5324974,1.3994818,2.1585994,2.7128572,3.093738,3.365973,3.5746427,3.7392974,v6_1_train,orig_train,train,17,2,10
0.494477960435709,2.0164413540459765,0.1415428342339118,5.519427991019986,4.613208495817819,1.411867618560791,5.086004734039307,9.346391677856444,12.922576904296877,14.736932754516602,14.752792358398438,14.765724182128906,15.989995956420898,,,,17,4,22
0.81107518,23.37875307,224.49717269,5.4,4.7,0.7317238,2.2597237,3.6487718,4.5650344,5.033792,5.2625575,5.3925595,5.4804997,v6_1_train,orig_train,train,17,2,12
0.70236436,277.08011448,267.750443,6.0,4.3,0.32915783,0.49037647,0.67213297,0.8477559,1.0105357,1.1639957,1.3095398,1.4467773,v6_1_train,orig_train,train,17,1,5
0.38696196,250.00823267,315.74509204,5.8,5.0,0.4458289,1.0097866,1.4522576,1.7702932,2.0027394,2.1854372,2.3364038,2.465517,v6_1_train,orig_train,train,17,1,8
0.38299331,263.00225696,387.10618598,5.1,4.9,0.40039682,0.7441859,0.9633274,1.1290994,1.267631,1.3871617,1.4915357,1.584825,v6_1_train,orig_train,val,17,1,9
0.37531975,118.73948159,47.00581835,5.29659074,4.68308629,0.79461765,2.47317982,3.97789526,4.94768572,5.38692331,5.57195902,5.67370844,5.75111818,v6_1_train,,,17,2,12
0.89683222,291.57761547,264.06983704,5.5,4.8,0.31272793,0.37592697,0.52484226,0.65566444,0.7883229,0.9076085,1.029057,1.1439528,v6_1_train,orig_train,train,17,0,1
0.87127131,211.66290326,1.88353813,5.7,4.8,0.39604855,0.6835799,0.9915528,1.2739377,1.5353084,1.7784781,2.00418,2.2129436,v6_1_train,orig_val,train,17,1,7
0.40841407,142.45953783,127.18474949,5.8,4.1,0.64275837,1.9673762,3.2232552,4.0808353,4.5034924,4.674921,4.774544,4.8537884,v6_1_test,orig_train,train,17,2,12
0.77260734,6.67022781,41.83048315,5.0,4.4,1.1713524,3.813273,6.328464,8.165583,9.099796,9.484188,9.692434,9.834297,v6_1_train,orig_train,train,17,3,19
0.91188848,288.22296143,175.92767334,5.53765583,4.07013702,0.28952169,0.37044334,0.49941444,0.60803604,0.73664045,0.84753323,0.95395422,1.05706358,v6_1_train,orig_train,train,17,0,1
0.51464063,144.3311081,161.48874722,6.0,4.7,0.5666752,1.5776987,2.49152,3.138401,3.5444484,3.8122964,4.00172,4.150656,v6_1_train,orig_train,val,17,2,11
0.6757108352241613,52.81657203167393,0.4968440967588658,5.171791542167108,4.105350983538014,0.7836174964904785,2.2681989669799805,3.456369400024414,4.174319267272949,4.597269058227539,4.881536483764648,5.092319488525391,5.262057304382324,,,,17,2,11
0.90343351,39.79981168,140.90817835,5.0,4.8,0.63635063,1.714086,2.617568,3.2352996,3.658668,3.9603953,4.182981,4.357963,v6_1_train,orig_train,train,17,2,10
0.69248124,190.25368613,16.68609453,5.8,4.3,0.45670652,0.9867501,1.4404593,1.8332658,2.1711993,2.4636374,2.7177625,2.940722,v6_1_train,orig_val,val,17,2,13
0.90033409,199.67448127,68.3355822,5.6,4.0,0.35628796,0.5917492,0.8550043,1.0974927,1.3263154,1.5401907,1.7401423,1.9263773,v6_1_train,orig_train,train,17,1,7
0.663963676287689,33.54468602380312,0.5127264580502925,5.297922318798218,4.19102329767954,0.9202494621276855,2.834860324859619,4.4028801918029785,5.352674007415772,5.869340419769287,6.2003703117370605,6.436060428619385,6.612366199493408,,,,17,3,18
0.92522337,237.21121094,333.69256627,5.7,4.5,0.3106718,0.3925333,0.5449357,0.6837473,0.8202543,0.9464345,1.0707688,1.1895194,v6_1_train,orig_train,train,17,0,3
0.73976031,50.68564574,137.13009331,5.03511369,4.15790607,0.65248537,1.74368906,2.63920498,3.19732714,3.5367713,3.77253675,3.95038366,4.09294653,v6_1_train,orig_train,train,17,2,10
0.40634459,205.56167603,334.99093628,5.21412039,4.17811871,0.42491341,0.81136608,1.0649004,1.2385807,1.37232065,1.48344898,1.57784891,1.65970755,v6_1_train,orig_train,train,17,1,9
0.66009906,60.63220906,17.86004115,5.9,4.3,0.77076197,2.415307,3.9167242,4.9079933,5.418619,5.6796007,5.844592,5.971219,v6_1_train,orig_train,train,17,3,16
0.61369594,229.12242755,305.19014755,6.0,4.5,0.37420845,0.6747732,0.9261546,1.1583686,1.3670459,1.557291,1.7302818,1.888823,v6_1_train,orig_train,train,17,1,7
0.907905534595651,280.5293666354854,329.8487361884657,5.43481684,4.32499628,0.2929654121398926,0.3370199203491211,0.4388141632080078,0.5244736671447754,0.6335997581481934,0.7180395126342773,0.8024230003356934,0.8867783546447754,,infill:state_gid_17,train,17,0,2
0.63230601,123.04300758,272.79158957,6.0,4.8,0.4938631,1.2192717,1.8374867,2.3069048,2.6570954,2.92562,3.1397872,3.3191447,v6_1_train,orig_train,train,17,2,10
0.7964380454196239,3.1058625001113342,0.6303599063229954,6.014171922021931,4.164617010625119,1.298276424407959,4.310360908508301,7.080988883972168,8.956676483154297,10.02960205078125,10.64463233947754,11.175163269042969,11.723398208618164,,,,17,3,18
0.89988843,127.86664774,103.70914549,5.2,4.8,0.43816614,0.85960245,1.2386274,1.5789766,1.8809886,2.149765,2.387692,2.6001477,v6_1_train,orig_val,train,17,1,6
0.51038277,8.40506935,259.47018433,5.88246155,4.41063976,0.92362976,2.94928551,4.90640354,6.36244297,7.05076599,7.24754047,7.28623104,7.29082775,v6_1_train,orig_train,train,17,3,17
0.40797214,194.16592707,116.64344237,5.8,4.5,0.5763383,1.632267,2.5947762,3.254871,3.6346302,3.8578138,4.0123186,4.1363363,v6_1_train,,,17,2,11
0.4624418,193.7895067,0.400999,5.04266724,4.15513693,0.5707078,1.40715408,2.08975744,2.53910303,2.83432913,3.05597067,3.23645544,3.39118719,v6_1_train,orig_train,train,17,2,10
