gid,sub_id,basin_k,s_local,N,mu_z,cov_z,pi,fallback_only,vbgmm_method,dt_s
3,29,3,6,380,"[0.9435081557921311, 5.432878438828663, 4.503920638248919]","[[0.001977758367448229, -1.1337569600829584e-05, 0.00707924649801428], [-1.1337569600829602e-05, 0.0278549221109634, -0.019303768106875452], [0.007079246498014279, -0.019303768106875452, 0.8042876171364859]]",0.09432701034162248,False,vbgmm,6.254108667373657
3,30,3,7,296,"[0.6799201808345293, 5.334194320405923, 3.542763536951023]","[[0.01753216276068672, -0.016893471140559738, 0.05051306892863129], [-0.01689347114055974, 0.04120230982456948, -0.0969529363540154], [0.05051306892863129, -0.0969529363540154, 0.957409343520347]]",0.10608505536442282,False,vbgmm,5.616640567779541
3,31,4,0,28,"[0.3380919970481921, 2.4941450093830673, 2.860027893281629]","[[0.0015800393459091992, -0.005713950043071605, -0.004062405799221759], [-0.005713950043071604, 0.09181846956053333, -0.05748033937649882], [-0.004062405799221759, -0.05748033937649882, 0.42112269571835104]]",0.26986914873413675,False,vbgmm,3.1819891929626465
3,32,4,1,28,"[0.38991926100064944, 2.0761180905214593, 0.6215970141317664]","[[0.0031336355992697172, -0.006638520578932088, -0.017910861954154172], [-0.006638520578932089, 0.17456446954152663, 0.0004552919940159544], [-0.017910861954154172, 0.0004552919940159544, 1.1567187542880775]]",0.287809324893692,False,vbgmm,3.1049234867095947
3,33,4,2,44,"[0.4223071422759322, 1.7566504845509439, 2.9339432356305117]","[[0.005746378424104659, 0.0006714544382531295, -0.010651259488326337], [0.0006714544382531296, 0.05907579547411847, 0.00362399592251034], [-0.010651259488326337, 0.0036239959225103403, 0.39990698150873233]]",0.44232152637217126,False,vbgmm,3.5620107650756836
3,34,5,0,82,"[0.8371130665744306, 5.5306391829414, 5.609893000106781]","[[0.012712759082146027, 0.00045738343019584526, -0.0009609721778093753], [0.0004573834301958452, 0.01189825459906696, -0.010542519488058141], [-0.0009609721778093753, -0.010542519488058143, 0.029140727162774827]]",0.21998258294157058,False,vbgmm,3.8576533794403076
3,35,5,1,39,"[0.46157679900031306, 5.5633673014354015, 5.669017113127406]","[[0.010841230867889587, -0.0022054958262232313, 0.0005613169232534594], [-0.0022054958262232313, 0.011996867456561476, -0.005619121094336635], [0.0005613169232534594, -0.005619121094336635, 0.008835308267383483]]",0.1055749013984001,False,vbgmm,3.6376476287841797
3,36,5,2,48,"[0.6456814353578376, 5.240915529440283, 5.827567939200068]","[[0.030513726825104837, 0.005022218902494188, -0.011513580573944464], [0.005022218902494188, 0.0125006483059073, -0.005200839465893012], [-0.011513580573944464, -0.005200839465893012, 0.00867137627565972]]",0.13165480316203554,False,vbgmm,3.6041791439056396
3,37,5,3,88,"[0.48094292656021537, 5.489924125922044, 5.89397959089599]","[[0.01318519975319483, -0.004403320412964212, -5.177374789710499e-05], [-0.004403320412964211, 0.012222402015465426, -0.0023112532705717474], [-5.1773747897104796e-05, -0.0023112532705717474, 0.004645620739564176]]",0.21180906530884278,False,vbgmm,3.8919858932495117
3,38,5,4,57,"[0.7044340828098313, 5.593564100700815, 5.79098455413063]","[[0.013033035017924287, 0.00021086884234888486, 0.006149992614131097], [0.00021086884234888489, 0.006608972674725653, 0.0009052340835579722], [0.006149992614131097, 0.0009052340835579723, 0.009477992892779499]]",0.14146707116174678,False,vbgmm,3.598604440689087
3,39,5,5,66,"[0.7685304511220344, 5.1651762342381025, 5.930677541520583]","[[0.016216382688345916, -0.015082686418662885, 3.327784198566073e-05], [-0.015082686418662885, 0.04875102645558179, -0.002966989102524581], [3.32778419856606e-05, -0.0029669891025245806, 0.0022795375050126522]]",0.18951157602740423,False,vbgmm,3.6875715255737305
3,40,7,0,136,"[0.6741301694097449, 2.162331157964088, 3.9251294110735797]","[[0.02132191752813221, -0.03665719101014755, 0.03195705620154591], [-0.03665719101014755, 0.15432775794280357, 0.031518956826943556], [0.03195705620154591, 0.031518956826943556, 0.5250926479672107]]",0.18468411513683597,False,vbgmm,4.168228387832642
3,41,7,1,83,"[0.4666030786750454, 3.1359689495618186, 2.3168913090027417]","[[0.009404605636657628, -0.05049264033101124, 0.055771624779739536], [-0.05049264033101124, 0.6164013239741736, -0.42175573301813607], [0.05577162477973953, -0.42175573301813607, 1.7410325224805352]]",0.1526489885500032,False,vbgmm,3.7369353771209717
3,42,7,2,64,"[0.5610233760528965, 2.967188033491321, 4.191325112153748]","[[0.004546089145569989, -0.006411443279725364, -0.0026933868994118053], [-0.006411443279725364, 0.09224008892661846, 0.06946541034290281], [-0.0026933868994118058, 0.06946541034290282, 0.4234924682287757]]",0.08153575015944299,False,vbgmm,3.5080201625823975
3,43,7,3,115,"[0.7330838641782035, 2.52182734163643, 3.0527125624553153]","[[0.011838760506921446, -0.043670495890458884, -0.015525083874597721], [-0.043670495890458884, 0.27253312608459623, 0.12386815387413082], [-0.015525083874597721, 0.12386815387413082, 0.5390235894285681]]",0.17093898330426485,False,vbgmm,3.800057888031006
3,44,7,4,37,"[0.6608307813642119, 2.5759303268621685, 0.605776972835851]","[[0.01972364741689938, -0.02620642319000199, 0.04154317581090611], [-0.026206423190001986, 0.18964390356429053, -0.024978977984825707], [0.04154317581090611, -0.0249789779848257, 2.476841286469411]]",0.06991526302883332,False,vbgmm,3.4853832721710205
3,45,7,5,120,"[0.3705497564314407, 4.068781995760767, 3.972334331526199]","[[0.004279056903237491, -0.013856630657830077, -0.002515615806967154], [-0.013856630657830077, 0.1509009905706963, -0.047800875647514424], [-0.002515615806967154, -0.047800875647514424, 0.37148516046681307]]",0.16914823451872224,False,vbgmm,3.9858336448669434
3,46,7,6,29,"[0.4388562005790222, 2.067858710194088, 4.136777200599267]","[[0.007218524924048134, 0.004469279575509073, -0.03604907202742599], [0.00446927957550907, 0.1968898479494575, -0.1321571562088411], [-0.03604907202742599, -0.13215715620884114, 0.47014553718409435]]",0.05437910190010228,False,vbgmm,2.9197747707366943
3,47,7,7,85,"[0.34936771822673407, 2.9725373029282403, 3.8570640523230444]","[[0.0025751428991522135, -0.009546233331656093, -0.005811597367817524], [-0.009546233331656094, 0.17236709910070996, -0.0072991230071590705], [-0.005811597367817524, -0.007299123007159071, 0.6280429192275245]]",0.1167495634017952,False,vbgmm,3.8990044593811035
5,0,0,0,21,"[0.8055818172764881, 4.993792323833249, 5.8511354387376215]","[[0.01653866609805589, -0.01181470040819892, -0.0009671718101955832], [-0.011814700408198918, 0.049298233256349404, -0.006686053796836817], [-0.000967171810195583, -0.006686053796836817, 0.008688008322525146]]",0.052867245397553685,False,vbgmm,3.0837321281433105
5,1,0,1,50,"[0.7043880212140696, 5.32764654182292, 5.627618653203702]","[[0.014143635495842433, -0.004816338289089561, -0.0013718759105328406], [-0.00481633828908956, 0.016031335238638436, -0.002336639955502572], [-0.0013718759105328412, -0.0023366399555025718, 0.01887690448870109]]",0.11033148710140969,False,vbgmm,3.8902807235717773
5,2,0,2,91,"[0.8826465040706595, 5.614011319167328, 5.8656500830118885]","[[0.006272925391733799, 0.00024748986904156445, 0.0014741469618667897], [0.0002474898690415645, 0.004732119158002577, 0.0001225249955971149], [0.0014741469618667906, 0.00012252499559711497, 0.008128801238691153]]",0.1637701953941696,False,vbgmm,4.291857719421387
5,3,0,3,46,"[0.5798804772933281, 5.634373549000673, 5.608883034278326]","[[0.019853458975696153, -0.003183733843230226, 0.014757294206252807], [-0.003183733843230226, 0.004150616972779953, -0.0035501267835742548], [0.014757294206252807, -0.0035501267835742548, 0.023003287683090977]]",0.0967993385772318,False,vbgmm,4.0062150955200195
5,4,0,4,104,"[0.5616311055802621, 5.599572819839541, 5.858615276331379]","[[0.013842783781197274, -0.00320717554544428, 0.001782441629775085], [-0.0032071755454442796, 0.005397214333012232, 0.000554671023292955], [0.0017824416297750848, 0.0005546710232929549, 0.007030030633250939]]",0.17563359196548184,False,vbgmm,4.254862070083618
5,5,0,5,28,"[0.7108997501582024, 5.615156173906394, 5.272600485320005]","[[0.021818987258145656, -0.00377113368016829, 0.008501165280578994], [-0.00377113368016829, 0.007329770360316344, -0.009697459633257981], [0.008501165280578996, -0.009697459633257983, 0.04256663684040111]]",0.06618041708622514,False,vbgmm,3.3115720748901367
5,6,0,6,115,"[0.7286770832148726, 5.384732669804675, 5.926904292029019]","[[0.031703470582379975, -0.011163378484842843, -0.0011685928397083898], [-0.011163378484842846, 0.023451208632870403, 0.00045499755940925406], [-0.00116859283970839, 0.00045499755940925406, 0.002935556887798068]]",0.22883095142662807,False,vbgmm,4.30195426940918
5,7,0,7,57,"[0.8838884220592637, 5.509339247348592, 5.640803448720535]","[[0.006989076124448597, -0.0006420760802439109, -0.0031580233438515274], [-0.0006420760802439113, 0.0143734223556128, -0.006466277035230438], [-0.003158023343851528, -0.006466277035230438, 0.02283685394973625]]",0.10558677305130021,False,vbgmm,3.8628852367401123
5,8,1,0,59,"[0.4506930848131994, 1.3682634398439044, 1.4886164139722111]","[[0.016628601260900242, -0.05768213882748794, -0.030191990874123793], [-0.05768213882748793, 0.5255659710828768, 0.016154613000008367], [-0.03019199087412379, 0.016154613000008367, 1.6546947039643005]]",0.7888729665557035,False,vbgmm,3.7877566814422607
5,9,1,1,17,"[0.5733938917335912, 0.7719507319043071, 2.963003886131616]","[[0.02066958876397731, -0.012995990765843922, 0.005593300062356144], [-0.012995990765843922, 0.1062585079478849, -0.10239076411846747], [0.005593300062356144, -0.10239076411846745, 0.43789884548617636]]",0.21112703344429645,True,vbgmm,3.205188035964966
5,10,2,0,299,"[0.5767517392125465, 4.385795140413802, 4.598784862194162]","[[0.01120430381145436, -0.032126339443068475, -0.0044699233670635686], [-0.032126339443068475, 0.16081710526642407, 0.02862864951083899], [-0.0044699233670635686, 0.02862864951083899, 0.28974898654630743]]",0.17571077061215956,False,vbgmm,5.580538034439087
5,11,2,1,238,"[0.841536531559934, 3.6284234935002764, 5.41578146718659]","[[0.009324894187377268, -0.023529225811519675, 0.003150688652046066], [-0.02352922581151968, 0.12236872567761878, 0.018207451096487852], [0.003150688652046065, 0.018207451096487855, 0.1355340970685839]]",0.12161022305384317,False,vbgmm,4.8540637493133545
5,12,2,2,478,"[0.5219610959691273, 4.6339731972335905, 5.570773194267885]","[[0.015946626769191275, -0.04262741319120985, 0.002171127021928959], [-0.04262741319120985, 0.14554404562237983, -0.02234367320284425], [0.00217112702192896, -0.022343673202844246, 0.07046415451529889]]",0.23367860425020265,False,vbgmm,9.169280052185059
5,13,2,3,197,"[0.86960497151536, 3.0520574969879366, 3.900540805871652]","[[0.00906308916469376, -0.026063590336237806, -0.024398405055920745], [-0.026063590336237806, 0.2646555213732995, 0.201956380455877], [-0.02439840505592075, 0.20195638045587697, 0.597649777164173]]",0.09816905461612156,False,vbgmm,4.742098569869995
5,14,2,4,118,"[0.3760713174290149, 5.102192890762301, 2.920393305148261]","[[0.003817901925747279, -0.013139913037727498, 0.014374148404878167], [-0.013139913037727496, 0.09930445564502602, -0.02491947536988795], [0.014374148404878167, -0.024919475369887954, 1.6440913199668161]]",0.06450169377608458,False,vbgmm,4.052880048751831
5,15,2,5,338,"[0.3788933300448782, 5.208769484839612, 4.790380415457321]","[[0.0034092501867097258, -0.00779153672677661, -0.002215690191082751], [-0.00779153672677661, 0.047327135924179205, -0.03795024401947332], [-0.002215690191082751, -0.03795024401947332, 0.3487875753371914]]",0.16772738898950343,False,vbgmm,6.4586851596832275
5,16,2,6,261,"[0.6817854638104414, 4.421471190513676, 3.9508564901721988]","[[0.02350683943489308, -0.06620707942298805, 0.027400198256480466], [-0.06620707942298805, 0.20922345057350378, -0.07712821862079983], [0.027400198256480473, -0.07712821862079983, 0.8693913514097436]]",0.13860226470208492,False,vbgmm,5.2535905838012695
5,17,3,0,425,"[0.404787283450191, 5.503612733274244, 5.480648471550079]","[[0.004199952601256228, -0.003982710818233357, 0.0040358102377534], [-0.003982710818233358, 0.01641606002759928, -0.006840542850852724], [0.0040358102377534, -0.006840542850852725, 0.09721533880969581]]",0.18373515337511725,False,vbgmm,7.726781368255615
5,18,3,1,183,"[0.8633452754904598, 4.362895042723582, 4.454056782285219]","[[0.007525085823898778, -0.01827227492797579, -0.004324409329575586], [-0.01827227492797579, 0.07103425974505242, -0.004416097120479668], [-0.004324409329575586, -0.004416097120479668, 0.4944831652509342]]",0.099570022269058,False,vbgmm,4.386850357055664
5,19,3,2,157,"[0.6433881738848648, 4.995460533549752, 3.149447962633168]","[[0.025677024182454388, -0.054443342683121745, 0.013053941407681052], [-0.054443342683121745, 0.1308768162238142, -0.06543718782916028], [0.013053941407681053, -0.06543718782916029, 1.1627138970609125]]",0.08371400223983855,False,vbgmm,4.271333456039429
5,20,3,3,589,"[0.5755611102801096, 4.974023415053712, 5.807224011093709]","[[0.026548013349886518, -0.04888717308792446, 0.0009863603511768106], [-0.04888717308792446, 0.13003702605464681, -0.003577917985547998], [0.0009863603511768106, -0.003577917985547998, 0.020555073663057918]]",0.26822167844388684,False,vbgmm,14.50315523147583
5,21,3,4,253,"[0.4754420890345066, 5.414136083495844, 4.394577198988983]","[[0.007589477025748973, -0.015069194285997057, 0.0014419019800011527], [-0.015069194285997055, 0.0386606200318956, -0.024571859535223162], [0.0014419019800011525, -0.02457185953522316, 0.4171241720673571]]",0.13013091856636214,False,vbgmm,5.098785877227783
5,22,3,5,241,"[0.5415398180525988, 5.088205029771505, 5.141217368697384]","[[0.008605251275281152, -0.015316206995112751, -0.005667389470482287], [-0.01531620699511275, 0.04324517755100568, 0.007395848119916826], [-0.005667389470482287, 0.007395848119916825, 0.1587738479104217]]",0.12169844391676092,False,vbgmm,5.314629077911377
5,23,3,6,256,"[0.806444980251733, 4.398494575203803, 5.435749300039527]","[[0.012674870470572731, -0.027450123632407553, 0.011830724061266222], [-0.027450123632407557, 0.08849192325996394, -0.05115856712180971], [0.011830724061266222, -0.05115856712180971, 0.10589893345723998]]",0.11292978118897642,False,vbgmm,4.9839866161346436
5,24,4,0,533,"[0.9344276661743957, 5.046062951501944, 5.526992691086532]","[[0.002249581963002383, 0.0005806690803395082, -0.00028747558824000183], [0.0005806690803395082, 0.11603325501304222, -0.010503421895433003], [-0.0002874755882400018, -0.010503421895433003, 0.07934707224477694]]",0.1389047626313498,False,vbgmm,11.230998277664185
5,25,4,1,726,"[0.7280149121167798, 5.094092693879744, 5.023409211760458]","[[0.01577672618781397, -0.033244394741826354, 0.002809793845702264], [-0.033244394741826354, 0.08908053851391615, -0.03052756681468116], [0.002809793845702264, -0.03052756681468116, 0.31469223537278335]]",0.22299619574111174,False,vbgmm,21.154199600219727
5,26,4,2,376,"[0.8781489865297811, 5.356915895477108, 4.895578656849474]","[[0.005332808399915579, 0.0007426669391956379, -0.011494769940328758], [0.0007426669391956378, 0.029692227950759046, -0.01022711640466178], [-0.011494769940328756, -0.010227116404661778, 0.2568815981704525]]",0.1350819323109866,False,vbgmm,6.665544033050537
5,27,4,3,264,"[0.7459012405555555, 5.493925600841285, 3.2873747012283987]","[[0.016183747864751886, -0.0018037987662336645, 0.027974713071655628], [-0.0018037987662336647, 0.014284097427069643, -0.05180824278698478], [0.027974713071655628, -0.05180824278698478, 1.2627901470378278]]",0.08196334909495492,False,vbgmm,5.55098557472229
5,28,4,4,591,"[0.7386822582889274, 5.610170878674889, 4.780230776578449]","[[0.020672093190400226, -0.0001806398578898453, 0.009269450175697866], [-0.0001806398578898453, 0.004478351217020016, -0.002563907957137674], [0.009269450175697868, -0.002563907957137674, 0.3756363536819267]]",0.16258779106379245,False,vbgmm,14.910966873168945
5,29,4,5,201,"[0.9381876992695221, 4.9932069738198726, 3.2180877783277975]","[[0.0021952869152263663, -0.0026891862025969766, 0.001077628266776967], [-0.0026891862025969766, 0.1059851906568093, -0.15323197688782184], [0.001077628266776967, -0.15323197688782184, 2.5636789642960807]]",0.0689384999198065,False,vbgmm,5.081646919250488
5,30,4,6,681,"[0.7119806258147876, 5.398112383753628, 5.5935043516047775]","[[0.01537210865884244, -0.01010340724247843, 0.005160174935387811], [-0.01010340724247843, 0.029252051131737896, -0.010067422071300172], [0.00516017493538781, -0.010067422071300174, 0.05147208597031395]]",0.18952746923799807,False,vbgmm,19.110545873641968
5,31,5,0,201,"[0.7093323228896743, 1.6637998385828334, 3.7254348009738867]","[[0.027743309348505683, -0.02512031690689319, -0.019734444906817698], [-0.02512031690689319, 0.35027583943321694, -0.010734357130042275], [-0.019734444906817698, -0.010734357130042275, 0.4619251042371453]]",0.3195255687712074,False,vbgmm,5.136222839355469
5,32,5,1,49,"[0.42856643253936616, 3.6207450654953663, 3.296202578662682]","[[0.009576661447009232, -0.029916980798994644, 0.022035883510587394], [-0.029916980798994644, 0.21188744162061834, -0.14316391265879674], [0.022035883510587398, -0.14316391265879677, 0.5423950699447958]]",0.0863108673596569,False,vbgmm,4.023418426513672
5,33,5,2,145,"[0.597123803303188, 2.739320607719213, 3.5671971750266733]","[[0.011150503149669592, 0.0010532204467699976, 0.0071858283623268205], [0.0010532204467699976, 0.08939156088972273, -0.02318187068313766], [0.00718582836232682, -0.023181870683137658, 0.3468130921988687]]",0.1988912744143948,False,vbgmm,5.137356281280518
5,34,5,3,52,"[0.445313176842429, 2.727521193226583, 1.6417551167105084]","[[0.007355665408416425, -0.026396587080478436, 0.0019886777484013924], [-0.02639658708047844, 0.4446244054215012, -0.5996793395766974], [0.0019886777484013915, -0.5996793395766975, 2.8888577419772323]]",0.10040916420538688,False,vbgmm,4.225074529647827
5,35,5,4,168,"[0.36582918384482904, 2.513536221875631, 3.9811077840861797]","[[0.0033689656444428934, -0.0037990485093044946, 0.000564153693497408], [-0.0037990485093044946, 0.6661757334636492, 0.079550231077436], [0.0005641536934974081, 0.079550231077436, 0.31764034219414017]]",0.22333998348283376,False,vbgmm,4.823024034500122
5,36,5,5,42,"[0.7304284197430136, 2.279489502930505, 1.3652591325925105]","[[0.01328513948346188, -0.06185899797639564, -0.04495329089760253], [-0.06185899797639564, 0.5388610802462568, 0.12328769873088836], [-0.04495329089760253, 0.12328769873088838, 1.2918105681333925]]",0.07152314176652015,False,vbgmm,4.619172096252441
5,37,6,0,55,"[0.7649486127158308, 5.470546086297527, 5.8583577475938196]","[[0.019250477604717965, 0.007443441290065461, 0.0029065824492506363], [0.00744344129006546, 0.0336991070920544, -0.008707630569836783], [0.0029065824492506363, -0.008707630569836783, 0.0101374024534594]]",0.29431320739802463,False,vbgmm,4.202281951904297
5,38,6,1,48,"[0.701576342325751, 4.64779510989895, 5.960918762368386]","[[0.031169974832444287, -0.021487282702235832, 0.0022385969343556725], [-0.021487282702235832, 0.3417788308621593, -0.004679571833124444], [0.0022385969343556725, -0.004679571833124444, 0.0015464497233147125]]",0.285085445456483,False,vbgmm,3.7515311241149902
5,39,6,2,37,"[0.38336663574780677, 5.012800049409602, 5.917365850879176]","[[0.009482071323361081, 0.0008232529876238477, -0.001867748891379808], [0.0008232529876238476, 0.12196640048390643, 0.0011991125113230067], [-0.0018677488913798079, 0.0011991125113230067, 0.0037900951950411692]]",0.193022164829312,False,vbgmm,3.7889597415924072
5,40,6,3,45,"[0.3571884541300838, 5.485475956322034, 5.733604037078896]","[[0.00577785844258057, 0.0002487370237381952, 0.002768111418370466], [0.0002487370237381952, 0.034274882580164, -0.0013544109397070439], [0.002768111418370467, -0.001354410939707044, 0.022146436843258774]]",0.22757918231618032,False,vbgmm,3.7726664543151855
5,41,7,0,188,"[0.41483790667560805, 4.1843654727153945, 5.308035975457762]","[[0.0060015742138956885, -0.003458302893974831, -0.0023816835946243948], [-0.003458302893974831, 0.04996178342194943, -0.015679820986690615], [-0.0023816835946243948, -0.015679820986690615, 0.13449921005841556]]",0.16209709979744757,False,vbgmm,4.432427883148193
5,42,7,1,182,"[0.811777645571178, 2.915700699379033, 5.469555606378147]","[[0.01439239883063452, -0.0405934349098284, 0.011448974005345062], [-0.0405934349098284, 0.24168215867092926, 0.0404984244728914], [0.011448974005345062, 0.04049842447289139, 0.12083846817816069]]",0.1412350901238139,False,vbgmm,4.414532423019409
5,43,7,2,204,"[0.34344790076374554, 4.724448733596395, 5.405719396546206]","[[0.0017599698536704756, -0.004992266538959494, -0.0009307755859119807], [-0.004992266538959493, 0.04308039030858952, 0.007150103909854862], [-0.0009307755859119809, 0.007150103909854863, 0.13253550440437137]]",0.1589189742462536,False,vbgmm,4.80741548538208
5,44,7,3,173,"[0.37100344853552153, 4.49847041937472, 4.189808141547907]","[[0.003642486413810806, -0.013012568917596393, 0.00035331242335779397], [-0.013012568917596393, 0.11964520510023163, -0.02964727770398318], [0.0003533124233577941, -0.02964727770398318, 0.4218416715649729]]",0.13731181749901122,False,vbgmm,4.40438985824585
5,45,7,4,277,"[0.5136056717036698, 3.518121571809496, 5.001736462186937]","[[0.01644248148212487, -0.025118462410304774, 0.0008572348695686055], [-0.025118462410304774, 0.14511053392566525, -0.028413695395362596], [0.000857234869568608, -0.028413695395362593, 0.160226522887015]]",0.20486752428032853,False,vbgmm,5.5133771896362305
5,46,7,5,257,"[0.5257721679018713, 3.8898281892479356, 5.764547057428571]","[[0.016446581917573932, -0.04468259917357407, 0.000775895075100726], [-0.04468259917357407, 0.18562154842649323, -0.002317298031652743], [0.000775895075100726, -0.0023172980316527435, 0.028193733311278314]]",0.19556949405314514,False,vbgmm,5.3827104568481445
6,0,0,0,173,"[0.5170662793560963, 5.116224100271, 5.93448200762217]","[[0.009631731139123544, -0.008527240828769388, 0.0010673140928846286], [-0.008527240828769388, 0.07015866701463197, -0.001532470734195434], [0.0010673140928846286, -0.001532470734195434, 0.0022852929203054425]]",0.24365783984382414,False,vbgmm,4.36631965637207
6,1,0,1,97,"[0.5779226974545593, 4.850460675873245, 5.837972736041855]","[[0.018346533579096068, -0.03797836547291778, 0.0072743534522842985], [-0.03797836547291779, 0.11963463883501364, -0.021175198485128787], [0.007274353452284299, -0.021175198485128787, 0.007908410167312703]]",0.1527008868782302,False,vbgmm,3.9632115364074707
6,2,0,2,90,"[0.3494806922801215, 5.475915011070678, 5.491781617148774]","[[0.0019073679355255486, 0.00020662599979811346, -0.0016284144358581904], [0.00020662599979811346, 0.020420986092348947, -0.025749205886537212], [-0.0016284144358581906, -0.025749205886537212, 0.06654495732175544]]",0.12020215414332311,False,vbgmm,4.048460960388184
6,3,0,3,54,"[0.4268652005733524, 5.242474447878203, 5.6342191929557455]","[[0.004565086091934181, -0.0037003241502959424, -0.0023654925691485285], [-0.0037003241502959424, 0.03216187315923082, -0.014702535132960914], [-0.002365492569148529, -0.014702535132960916, 0.026408051000176958]]",0.0969055032948769,False,vbgmm,3.7671425342559814
6,4,0,4,162,"[0.37416174318999934, 5.450110085479886, 5.916154137431447]","[[0.003148605668793624, -0.0001406121952782214, -0.00021546616235396067], [-0.0001406121952782214, 0.02592792662034873, 0.002032752646552408], [-0.00021546616235396045, 0.0020327526465524085, 0.00311240271858533]]",0.18195935693976792,False,vbgmm,4.400407314300537
6,5,0,5,151,"[0.4040806659405968, 5.569452486203225, 5.736499835897606]","[[0.004559021471667508, -0.003426344502360047, 0.00201234503650422], [-0.0034263445023600464, 0.011207720747987754, -0.0007470985055795081], [0.0020123450365042194, -0.000747098505579508, 0.015499026009727447]]",0.20457425889997777,False,vbgmm,4.334589242935181
6,6,1,0,40,"[0.40355642951707926, 1.416380112519803, 3.0921952604981566]","[[0.006573066982662664, -0.012425159991669304, -0.001388534451157111], [-0.012425159991669306, 0.1560041439640425, -0.08729453850002927], [-0.0013885344511571113, -0.08729453850002929, 0.5189043058512541]]",0.30663890780167186,False,vbgmm,3.6972286701202393
6,7,1,1,63,"[0.4681042107627651, 1.9959177366787106, 2.8883707657042534]","[[0.019206333760644904, -0.0656164260399298, -0.0002949170523221839], [-0.0656164260399298, 0.2932856490003409, -0.09437041471464683], [-0.000294917052322185, -0.09437041471464683, 0.37417535837920385]]",0.4157861940343461,False,vbgmm,3.6809208393096924
6,8,1,2,41,"[0.49988677514375135, 1.7106424261672644, 1.0467959521388308]","[[0.021671539255330607, -0.05058848442269985, -0.007170944837701825], [-0.05058848442269984, 0.3278738925746491, -0.004196868199138197], [-0.007170944837701825, -0.004196868199138196, 0.6992077646465861]]",0.27757489816398206,False,vbgmm,3.621006727218628
6,9,2,0,385,"[0.867928831366478, 5.425686354411766, 5.110889707465305]","[[0.0055954618048743125, 0.0023588982688121886, 0.005317926662852848], [0.0023588982688121886, 0.02354990757953926, 0.0034347029251950694], [0.005317926662852847, 0.0034347029251950685, 0.1073277194719177]]",0.10660545707604241,False,vbgmm,7.42039680480957
6,10,2,1,218,"[0.84701319423854, 5.24542656193688, 2.308403477647905]","[[0.010662412867156294, -0.008901615971392537, 0.009462376080715828], [-0.00890161597139254, 0.0794033732652136, -0.0431106838646141], [0.009462376080715828, -0.0431106838646141, 2.5675965581369593]]",0.07553306430771331,False,vbgmm,4.790031671524048
6,11,2,2,527,"[0.7493880524864214, 4.9638008306361465, 5.408952017597143]","[[0.016073099882702415, -0.0366016426428985, 0.013124435131680875], [-0.0366016426428985, 0.11269888361325071, -0.05272613897865472], [0.013124435131680877, -0.05272613897865472, 0.100044749794507]]",0.1485097278698557,False,vbgmm,11.130102157592773
6,12,2,3,612,"[0.6848642494974262, 5.595504594521231, 4.664808764166898]","[[0.019826322937384948, -0.0006860758450459006, -0.02715372861102773], [-0.0006860758450459006, 0.005442505182422151, 0.0017816888519846343], [-0.02715372861102773, 0.0017816888519846343, 0.33235991416290206]]",0.16400339819121945,False,vbgmm,16.0086088180542
6,13,2,4,722,"[0.7512256056704271, 5.306578841575078, 5.611710120845026]","[[0.01848697398792146, -0.015155735174536451, 0.008093844044467386], [-0.01515573517453645, 0.04291607329608207, -0.0216806292862828], [0.008093844044467386, -0.021680629286282803, 0.04180828803380051]]",0.18123990035728554,False,vbgmm,21.780630350112915
6,14,2,5,504,"[0.9449967902587803, 5.046190144884794, 4.977526481069765]","[[0.0014892995213370488, -0.0006923709859811611, 0.0009121128793923254], [-0.000692370985981161, 0.11794300254582761, -0.08332626923322793], [0.0009121128793923254, -0.08332626923322795, 0.36866781046902064]]",0.15237651650878017,False,vbgmm,10.068779468536377
6,15,2,6,262,"[0.6871395500013384, 5.3788251255324, 4.007659655863255]","[[0.015572252128809215, -0.01569397992816718, 0.01967131103671841], [-0.015693979928167175, 0.03113035947206913, -0.054259451689754996], [0.01967131103671841, -0.054259451689754996, 0.7662213569290482]]",0.0893677262377675,False,vbgmm,5.777570962905884
6,16,2,7,236,"[0.7706053351863681, 4.9780150243787, 4.324754181862497]","[[0.015173646981254415, -0.03061315774938208, -0.03551217596875344], [-0.03061315774938208, 0.07892628000001746, 0.05856721120635209], [-0.03551217596875344, 0.05856721120635209, 0.4698285598340195]]",0.08236420945133587,False,vbgmm,5.860110282897949
6,17,3,0,149,"[0.36027209378568587, 4.055748497407523, 4.262999342679319]","[[0.0031374473124024123, -0.008108504121070555, -0.006123390437544839], [-0.008108504121070554, 0.1770554541534683, -0.1083717953507016], [-0.006123390437544839, -0.10837179535070159, 0.4208268537744686]]",0.1251239006239934,False,vbgmm,4.8936920166015625
6,18,3,1,177,"[0.7496561548215636, 1.9749000639639085, 3.3337556510842905]","[[0.019630904524943895, -0.030222592464003814, 0.02938418055091504], [-0.03022259246400381, 0.32278063708848465, -0.21050657338872972], [0.029384180550915035, -0.2105065733887297, 0.9184110227837268]]",0.1747107165057452,False,vbgmm,4.968736410140991
6,19,3,2,185,"[0.42714380325581924, 2.636607601135851, 3.6811008122939533]","[[0.007915934737995825, -0.006311768129838622, -0.010074768000982226], [-0.006311768129838624, 0.45719050451617954, -0.39806734432308666], [-0.010074768000982226, -0.3980673443230866, 0.6459707802247731]]",0.15781659509306914,False,vbgmm,5.37361216545105
