cell_id,i_n,i_log_eta,i_log_sy,i_W,i_H,n_lo,n_hi,log_eta_lo,log_eta_hi,log_sy_lo,log_sy_hi,W_lo,W_hi,H_lo,H_hi,current_n,target_n,deficit,est_particles,est_cost,machine_id
990,2,3,1,3,3,0.6500000005,0.82500000075,4.195289680275427,5.703782475656201,-2.7488645537486205,0.16457848020358057,5.75000000075,7.000000001,5.75000000075,7.000000001,21,150,129,784461.8963632025,101195584.63085312,0
991,3,3,1,3,3,0.82500000075,1.000000001,4.195289680275427,5.703782475656201,-2.7488645537486205,0.16457848020358057,5.75000000075,7.000000001,5.75000000075,7.000000001,34,150,116,784461.8963632025,90997579.97813149,0
992,0,0,2,3,3,0.3,0.47500000025,-0.3301887058668941,1.1783040895138797,0.16457848020358057,3.0780215141557807,5.75000000075,7.000000001,5.75000000075,7.000000001,3,150,147,784461.8963632025,115315898.76539077,0
998,2,1,2,3,3,0.6500000005,0.82500000075,1.1783040895138797,2.6867968848946537,0.16457848020358057,3.0780215141557807,5.75000000075,7.000000001,5.75000000075,7.000000001,116,150,34,784461.8963632025,26671704.476348884,0
999,3,1,2,3,3,0.82500000075,1.000000001,1.1783040895138797,2.6867968848946537,0.16457848020358057,3.0780215141557807,5.75000000075,7.000000001,5.75000000075,7.000000001,75,150,75,784461.8963632025,58834642.22724019,0
1003,3,2,2,3,3,0.82500000075,1.000000001,2.6867968848946537,4.195289680275427,0.16457848020358057,3.0780215141557807,5.75000000075,7.000000001,5.75000000075,7.000000001,96,150,54,784461.8963632025,42360942.403612934,0
2,2,0,0,0,0,0.6500000005,0.82500000075,-0.3301887058668941,1.1783040895138797,-5.6623075877008215,-2.7488645537486205,2.0,3.25000000025,2.0,3.25000000025,100,150,50,162078.90417898312,8103945.208949156,1
8,0,2,0,0,0,0.3,0.47500000025,2.6867968848946537,4.195289680275427,-5.6623075877008215,-2.7488645537486205,2.0,3.25000000025,2.0,3.25000000025,100,150,50,162078.90417898312,8103945.208949156,1
9,1,2,0,0,0,0.47500000025,0.6500000005,2.6867968848946537,4.195289680275427,-5.6623075877008215,-2.7488645537486205,2.0,3.25000000025,2.0,3.25000000025,100,150,50,162078.90417898312,8103945.208949156,1
11,3,2,0,0,0,0.82500000075,1.000000001,2.6867968848946537,4.195289680275427,-5.6623075877008215,-2.7488645537486205,2.0,3.25000000025,2.0,3.25000000025,100,150,50,162078.90417898312,8103945.208949156,1
16,0,0,1,0,0,0.3,0.47500000025,-0.3301887058668941,1.1783040895138797,-2.7488645537486205,0.16457848020358057,2.0,3.25000000025,2.0,3.25000000025,100,150,50,162078.90417898312,8103945.208949156,1
20,0,1,1,0,0,0.3,0.47500000025,1.1783040895138797,2.6867968848946537,-2.7488645537486205,0.16457848020358057,2.0,3.25000000025,2.0,3.25000000025,100,150,50,162078.90417898312,8103945.208949156,1
23,3,1,1,0,0,0.82500000075,1.000000001,1.1783040895138797,2.6867968848946537,-2.7488645537486205,0.16457848020358057,2.0,3.25000000025,2.0,3.25000000025,100,150,50,162078.90417898312,8103945.208949156,1
25,1,2,1,0,0,0.47500000025,0.6500000005,2.6867968848946537,4.195289680275427,-2.7488645537486205,0.16457848020358057,2.0,3.25000000025,2.0,3.25000000025,100,150,50,162078.90417898312,8103945.208949156,1
27,3,2,1,0,0,0.82500000075,1.000000001,2.6867968848946537,4.195289680275427,-2.7488645537486205,0.16457848020358057,2.0,3.25000000025,2.0,3.25000000025,100,150,50,162078.90417898312,8103945.208949156,1
31,3,3,1,0,0,0.82500000075,1.000000001,4.195289680275427,5.703782475656201,-2.7488645537486205,0.16457848020358057,2.0,3.25000000025,2.0,3.25000000025,100,150,50,162078.90417898312,8103945.208949156,1
35,3,0,2,0,0,0.82500000075,1.000000001,-0.3301887058668941,1.1783040895138797,0.16457848020358057,3.0780215141557807,2.0,3.25000000025,2.0,3.25000000025,100,150,50,162078.90417898312,8103945.208949156,1
39,3,1,2,0,0,0.82500000075,1.000000001,1.1783040895138797,2.6867968848946537,0.16457848020358057,3.0780215141557807,2.0,3.25000000025,2.0,3.25000000025,137,150,13,162078.90417898312,2107025.754326781,1
49,1,0,3,0,0,0.47500000025,0.6500000005,-0.3301887058668941,1.1783040895138797,3.0780215141557807,5.991464548107982,2.0,3.25000000025,2.0,3.25000000025,100,150,50,162078.90417898312,8103945.208949156,1
66,2,0,0,1,0,0.6500000005,0.82500000075,-0.3301887058668941,1.1783040895138797,-5.6623075877008215,-2.7488645537486205,3.25000000025,4.5000000005,2.0,3.25000000025,100,150,50,226910.46586094942,11345523.293047471,1
68,0,1,0,1,0,0.3,0.47500000025,1.1783040895138797,2.6867968848946537,-5.6623075877008215,-2.7488645537486205,3.25000000025,4.5000000005,2.0,3.25000000025,100,150,50,226910.46586094942,11345523.293047471,1
69,1,1,0,1,0,0.47500000025,0.6500000005,1.1783040895138797,2.6867968848946537,-5.6623075877008215,-2.7488645537486205,3.25000000025,4.5000000005,2.0,3.25000000025,100,150,50,226910.46586094942,11345523.293047471,1
87,3,1,1,1,0,0.82500000075,1.000000001,1.1783040895138797,2.6867968848946537,-2.7488645537486205,0.16457848020358057,3.25000000025,4.5000000005,2.0,3.25000000025,100,150,50,226910.46586094942,11345523.293047471,1
89,1,2,1,1,0,0.47500000025,0.6500000005,2.6867968848946537,4.195289680275427,-2.7488645537486205,0.16457848020358057,3.25000000025,4.5000000005,2.0,3.25000000025,100,150,50,226910.46586094942,11345523.293047471,1
91,3,2,1,1,0,0.82500000075,1.000000001,2.6867968848946537,4.195289680275427,-2.7488645537486205,0.16457848020358057,3.25000000025,4.5000000005,2.0,3.25000000025,100,150,50,226910.46586094942,11345523.293047471,1
96,0,0,2,1,0,0.3,0.47500000025,-0.3301887058668941,1.1783040895138797,0.16457848020358057,3.0780215141557807,3.25000000025,4.5000000005,2.0,3.25000000025,126,150,24,226910.46586094942,5445851.180662787,1
97,1,0,2,1,0,0.47500000025,0.6500000005,-0.3301887058668941,1.1783040895138797,0.16457848020358057,3.0780215141557807,3.25000000025,4.5000000005,2.0,3.25000000025,100,150,50,226910.46586094942,11345523.293047471,1
102,2,1,2,1,0,0.6500000005,0.82500000075,1.1783040895138797,2.6867968848946537,0.16457848020358057,3.0780215141557807,3.25000000025,4.5000000005,2.0,3.25000000025,129,150,21,226910.46586094942,4765119.783079938,1
107,3,2,2,1,0,0.82500000075,1.000000001,2.6867968848946537,4.195289680275427,0.16457848020358057,3.0780215141557807,3.25000000025,4.5000000005,2.0,3.25000000025,138,150,12,226910.46586094942,2722925.5903313933,1
112,0,0,3,1,0,0.3,0.47500000025,-0.3301887058668941,1.1783040895138797,3.0780215141557807,5.991464548107982,3.25000000025,4.5000000005,2.0,3.25000000025,132,150,18,226910.46586094942,4084388.3854970895,1
132,0,1,0,2,0,0.3,0.47500000025,1.1783040895138797,2.6867968848946537,-5.6623075877008215,-2.7488645537486205,4.5000000005,5.75000000075,2.0,3.25000000025,100,150,50,291742.0275429157,14587101.377145786,1
134,2,1,0,2,0,0.6500000005,0.82500000075,1.1783040895138797,2.6867968848946537,-5.6623075877008215,-2.7488645537486205,4.5000000005,5.75000000075,2.0,3.25000000025,100,150,50,291742.0275429157,14587101.377145786,1
138,2,2,0,2,0,0.6500000005,0.82500000075,2.6867968848946537,4.195289680275427,-5.6623075877008215,-2.7488645537486205,4.5000000005,5.75000000075,2.0,3.25000000025,100,150,50,291742.0275429157,14587101.377145786,1
141,1,3,0,2,0,0.47500000025,0.6500000005,4.195289680275427,5.703782475656201,-5.6623075877008215,-2.7488645537486205,4.5000000005,5.75000000075,2.0,3.25000000025,100,150,50,291742.0275429157,14587101.377145786,1
143,3,3,0,2,0,0.82500000075,1.000000001,4.195289680275427,5.703782475656201,-5.6623075877008215,-2.7488645537486205,4.5000000005,5.75000000075,2.0,3.25000000025,100,150,50,291742.0275429157,14587101.377145786,1
144,0,0,1,2,0,0.3,0.47500000025,-0.3301887058668941,1.1783040895138797,-2.7488645537486205,0.16457848020358057,4.5000000005,5.75000000075,2.0,3.25000000025,100,150,50,291742.0275429157,14587101.377145786,1
149,1,1,1,2,0,0.47500000025,0.6500000005,1.1783040895138797,2.6867968848946537,-2.7488645537486205,0.16457848020358057,4.5000000005,5.75000000075,2.0,3.25000000025,100,150,50,291742.0275429157,14587101.377145786,1
152,0,2,1,2,0,0.3,0.47500000025,2.6867968848946537,4.195289680275427,-2.7488645537486205,0.16457848020358057,4.5000000005,5.75000000075,2.0,3.25000000025,100,150,50,291742.0275429157,14587101.377145786,1
153,1,2,1,2,0,0.47500000025,0.6500000005,2.6867968848946537,4.195289680275427,-2.7488645537486205,0.16457848020358057,4.5000000005,5.75000000075,2.0,3.25000000025,100,150,50,291742.0275429157,14587101.377145786,1
155,3,2,1,2,0,0.82500000075,1.000000001,2.6867968848946537,4.195289680275427,-2.7488645537486205,0.16457848020358057,4.5000000005,5.75000000075,2.0,3.25000000025,100,150,50,291742.0275429157,14587101.377145786,1
161,1,0,2,2,0,0.47500000025,0.6500000005,-0.3301887058668941,1.1783040895138797,0.16457848020358057,3.0780215141557807,4.5000000005,5.75000000075,2.0,3.25000000025,100,150,50,291742.0275429157,14587101.377145786,1
162,2,0,2,2,0,0.6500000005,0.82500000075,-0.3301887058668941,1.1783040895138797,0.16457848020358057,3.0780215141557807,4.5000000005,5.75000000075,2.0,3.25000000025,100,150,50,291742.0275429157,14587101.377145786,1
170,2,2,2,2,0,0.6500000005,0.82500000075,2.6867968848946537,4.195289680275427,0.16457848020358057,3.0780215141557807,4.5000000005,5.75000000075,2.0,3.25000000025,136,150,14,291742.0275429157,4084388.38560082,1
177,1,0,3,2,0,0.47500000025,0.6500000005,-0.3301887058668941,1.1783040895138797,3.0780215141557807,5.991464548107982,4.5000000005,5.75000000075,2.0,3.25000000025,118,150,32,291742.0275429157,9335744.881373303,1
179,3,0,3,2,0,0.82500000075,1.000000001,-0.3301887058668941,1.1783040895138797,3.0780215141557807,5.991464548107982,4.5000000005,5.75000000075,2.0,3.25000000025,100,150,50,291742.0275429157,14587101.377145786,1
192,0,0,0,3,0,0.3,0.47500000025,-0.3301887058668941,1.1783040895138797,-5.6623075877008215,-2.7488645537486205,5.75000000075,7.000000001,2.0,3.25000000025,100,150,50,356573.589224882,17828679.461244103,1
193,1,0,0,3,0,0.47500000025,0.6500000005,-0.3301887058668941,1.1783040895138797,-5.6623075877008215,-2.7488645537486205,5.75000000075,7.000000001,2.0,3.25000000025,100,150,50,356573.589224882,17828679.461244103,1
195,3,0,0,3,0,0.82500000075,1.000000001,-0.3301887058668941,1.1783040895138797,-5.6623075877008215,-2.7488645537486205,5.75000000075,7.000000001,2.0,3.25000000025,100,150,50,356573.589224882,17828679.461244103,1
197,1,1,0,3,0,0.47500000025,0.6500000005,1.1783040895138797,2.6867968848946537,-5.6623075877008215,-2.7488645537486205,5.75000000075,7.000000001,2.0,3.25000000025,100,150,50,356573.589224882,17828679.461244103,1
199,3,1,0,3,0,0.82500000075,1.000000001,1.1783040895138797,2.6867968848946537,-5.6623075877008215,-2.7488645537486205,5.75000000075,7.000000001,2.0,3.25000000025,100,150,50,356573.589224882,17828679.461244103,1
203,3,2,0,3,0,0.82500000075,1.000000001,2.6867968848946537,4.195289680275427,-5.6623075877008215,-2.7488645537486205,5.75000000075,7.000000001,2.0,3.25000000025,100,150,50,356573.589224882,17828679.461244103,1
204,0,3,0,3,0,0.3,0.47500000025,4.195289680275427,5.703782475656201,-5.6623075877008215,-2.7488645537486205,5.75000000075,7.000000001,2.0,3.25000000025,100,150,50,356573.589224882,17828679.461244103,1
207,3,3,0,3,0,0.82500000075,1.000000001,4.195289680275427,5.703782475656201,-5.6623075877008215,-2.7488645537486205,5.75000000075,7.000000001,2.0,3.25000000025,100,150,50,356573.589224882,17828679.461244103,1
209,1,0,1,3,0,0.47500000025,0.6500000005,-0.3301887058668941,1.1783040895138797,-2.7488645537486205,0.16457848020358057,5.75000000075,7.000000001,2.0,3.25000000025,100,150,50,356573.589224882,17828679.461244103,1
213,1,1,1,3,0,0.47500000025,0.6500000005,1.1783040895138797,2.6867968848946537,-2.7488645537486205,0.16457848020358057,5.75000000075,7.000000001,2.0,3.25000000025,100,150,50,356573.589224882,17828679.461244103,1
216,0,2,1,3,0,0.3,0.47500000025,2.6867968848946537,4.195289680275427,-2.7488645537486205,0.16457848020358057,5.75000000075,7.000000001,2.0,3.25000000025,100,150,50,356573.589224882,17828679.461244103,1
222,2,3,1,3,0,0.6500000005,0.82500000075,4.195289680275427,5.703782475656201,-2.7488645537486205,0.16457848020358057,5.75000000075,7.000000001,2.0,3.25000000025,100,150,50,356573.589224882,17828679.461244103,1
224,0,0,2,3,0,0.3,0.47500000025,-0.3301887058668941,1.1783040895138797,0.16457848020358057,3.0780215141557807,5.75000000075,7.000000001,2.0,3.25000000025,100,150,50,356573.589224882,17828679.461244103,1
229,1,1,2,3,0,0.47500000025,0.6500000005,1.1783040895138797,2.6867968848946537,0.16457848020358057,3.0780215141557807,5.75000000075,7.000000001,2.0,3.25000000025,130,150,20,356573.589224882,7131471.78449764,1
231,3,1,2,3,0,0.82500000075,1.000000001,1.1783040895138797,2.6867968848946537,0.16457848020358057,3.0780215141557807,5.75000000075,7.000000001,2.0,3.25000000025,100,150,50,356573.589224882,17828679.461244103,1
234,2,2,2,3,0,0.6500000005,0.82500000075,2.6867968848946537,4.195289680275427,0.16457848020358057,3.0780215141557807,5.75000000075,7.000000001,2.0,3.25000000025,100,150,50,356573.589224882,17828679.461244103,1
242,2,0,3,3,0,0.6500000005,0.82500000075,-0.3301887058668941,1.1783040895138797,3.0780215141557807,5.991464548107982,5.75000000075,7.000000001,2.0,3.25000000025,148,150,2,356573.589224882,713147.178449764,1
264,0,2,0,0,1,0.3,0.47500000025,2.6867968848946537,4.195289680275427,-5.6623075877008215,-2.7488645537486205,2.0,3.25000000025,3.25000000025,4.5000000005,100,150,50,226910.46586094942,11345523.293047471,1
272,0,0,1,0,1,0.3,0.47500000025,-0.3301887058668941,1.1783040895138797,-2.7488645537486205,0.16457848020358057,2.0,3.25000000025,3.25000000025,4.5000000005,100,150,50,226910.46586094942,11345523.293047471,1
274,2,0,1,0,1,0.6500000005,0.82500000075,-0.3301887058668941,1.1783040895138797,-2.7488645537486205,0.16457848020358057,2.0,3.25000000025,3.25000000025,4.5000000005,100,150,50,226910.46586094942,11345523.293047471,1
275,3,0,1,0,1,0.82500000075,1.000000001,-0.3301887058668941,1.1783040895138797,-2.7488645537486205,0.16457848020358057,2.0,3.25000000025,3.25000000025,4.5000000005,100,150,50,226910.46586094942,11345523.293047471,1
279,3,1,1,0,1,0.82500000075,1.000000001,1.1783040895138797,2.6867968848946537,-2.7488645537486205,0.16457848020358057,2.0,3.25000000025,3.25000000025,4.5000000005,100,150,50,226910.46586094942,11345523.293047471,1
281,1,2,1,0,1,0.47500000025,0.6500000005,2.6867968848946537,4.195289680275427,-2.7488645537486205,0.16457848020358057,2.0,3.25000000025,3.25000000025,4.5000000005,100,150,50,226910.46586094942,11345523.293047471,1
283,3,2,1,0,1,0.82500000075,1.000000001,2.6867968848946537,4.195289680275427,-2.7488645537486205,0.16457848020358057,2.0,3.25000000025,3.25000000025,4.5000000005,100,150,50,226910.46586094942,11345523.293047471,1
284,0,3,1,0,1,0.3,0.47500000025,4.195289680275427,5.703782475656201,-2.7488645537486205,0.16457848020358057,2.0,3.25000000025,3.25000000025,4.5000000005,100,150,50,226910.46586094942,11345523.293047471,1
285,1,3,1,0,1,0.47500000025,0.6500000005,4.195289680275427,5.703782475656201,-2.7488645537486205,0.16457848020358057,2.0,3.25000000025,3.25000000025,4.5000000005,100,150,50,226910.46586094942,11345523.293047471,1
287,3,3,1,0,1,0.82500000075,1.000000001,4.195289680275427,5.703782475656201,-2.7488645537486205,0.16457848020358057,2.0,3.25000000025,3.25000000025,4.5000000005,100,150,50,226910.46586094942,11345523.293047471,1
288,0,0,2,0,1,0.3,0.47500000025,-0.3301887058668941,1.1783040895138797,0.16457848020358057,3.0780215141557807,2.0,3.25000000025,3.25000000025,4.5000000005,100,150,50,226910.46586094942,11345523.293047471,1
293,1,1,2,0,1,0.47500000025,0.6500000005,1.1783040895138797,2.6867968848946537,0.16457848020358057,3.0780215141557807,2.0,3.25000000025,3.25000000025,4.5000000005,112,150,38,226910.46586094942,8622597.702716079,1
297,1,2,2,0,1,0.47500000025,0.6500000005,2.6867968848946537,4.195289680275427,0.16457848020358057,3.0780215141557807,2.0,3.25000000025,3.25000000025,4.5000000005,100,150,50,226910.46586094942,11345523.293047471,1
306,2,0,3,0,1,0.6500000005,0.82500000075,-0.3301887058668941,1.1783040895138797,3.0780215141557807,5.991464548107982,2.0,3.25000000025,3.25000000025,4.5000000005,100,150,50,226910.46586094942,11345523.293047471,1
307,3,0,3,0,1,0.82500000075,1.000000001,-0.3301887058668941,1.1783040895138797,3.0780215141557807,5.991464548107982,2.0,3.25000000025,3.25000000025,4.5000000005,100,150,50,226910.46586094942,11345523.293047471,1
322,2,0,0,1,1,0.6500000005,0.82500000075,-0.3301887058668941,1.1783040895138797,-5.6623075877008215,-2.7488645537486205,3.25000000025,4.5000000005,3.25000000025,4.5000000005,100,150,50,317674.6522198514,15883732.61099257,1
324,0,1,0,1,1,0.3,0.47500000025,1.1783040895138797,2.6867968848946537,-5.6623075877008215,-2.7488645537486205,3.25000000025,4.5000000005,3.25000000025,4.5000000005,100,150,50,317674.6522198514,15883732.61099257,1
333,1,3,0,1,1,0.47500000025,0.6500000005,4.195289680275427,5.703782475656201,-5.6623075877008215,-2.7488645537486205,3.25000000025,4.5000000005,3.25000000025,4.5000000005,100,150,50,317674.6522198514,15883732.61099257,1
335,3,3,0,1,1,0.82500000075,1.000000001,4.195289680275427,5.703782475656201,-5.6623075877008215,-2.7488645537486205,3.25000000025,4.5000000005,3.25000000025,4.5000000005,100,150,50,317674.6522198514,15883732.61099257,1
336,0,0,1,1,1,0.3,0.47500000025,-0.3301887058668941,1.1783040895138797,-2.7488645537486205,0.16457848020358057,3.25000000025,4.5000000005,3.25000000025,4.5000000005,100,150,50,317674.6522198514,15883732.61099257,1
340,0,1,1,1,1,0.3,0.47500000025,1.1783040895138797,2.6867968848946537,-2.7488645537486205,0.16457848020358057,3.25000000025,4.5000000005,3.25000000025,4.5000000005,100,150,50,317674.6522198514,15883732.61099257,1
341,1,1,1,1,1,0.47500000025,0.6500000005,1.1783040895138797,2.6867968848946537,-2.7488645537486205,0.16457848020358057,3.25000000025,4.5000000005,3.25000000025,4.5000000005,100,150,50,317674.6522198514,15883732.61099257,1
344,0,2,1,1,1,0.3,0.47500000025,2.6867968848946537,4.195289680275427,-2.7488645537486205,0.16457848020358057,3.25000000025,4.5000000005,3.25000000025,4.5000000005,110,150,40,317674.6522198514,12706986.088794056,1
359,3,1,2,1,1,0.82500000075,1.000000001,1.1783040895138797,2.6867968848946537,0.16457848020358057,3.0780215141557807,3.25000000025,4.5000000005,3.25000000025,4.5000000005,98,150,52,317674.6522198514,16519081.915432272,1
361,1,2,2,1,1,0.47500000025,0.6500000005,2.6867968848946537,4.195289680275427,0.16457848020358057,3.0780215141557807,3.25000000025,4.5000000005,3.25000000025,4.5000000005,129,150,21,317674.6522198514,6671167.696616879,1
389,1,1,0,2,1,0.47500000025,0.6500000005,1.1783040895138797,2.6867968848946537,-5.6623075877008215,-2.7488645537486205,4.5000000005,5.75000000075,3.25000000025,4.5000000005,4,150,146,408438.83857875346,59632070.43249801,1
407,3,1,1,2,1,0.82500000075,1.000000001,1.1783040895138797,2.6867968848946537,-2.7488645537486205,0.16457848020358057,4.5000000005,5.75000000075,3.25000000025,4.5000000005,12,150,138,408438.83857875346,56364559.723867975,1
409,1,2,1,2,1,0.47500000025,0.6500000005,2.6867968848946537,4.195289680275427,-2.7488645537486205,0.16457848020358057,4.5000000005,5.75000000075,3.25000000025,4.5000000005,25,150,125,408438.83857875346,51054854.822344184,1
414,2,3,1,2,1,0.6500000005,0.82500000075,4.195289680275427,5.703782475656201,-2.7488645537486205,0.16457848020358057,4.5000000005,5.75000000075,3.25000000025,4.5000000005,46,150,104,408438.83857875346,42477639.21219036,1
415,3,3,1,2,1,0.82500000075,1.000000001,4.195289680275427,5.703782475656201,-2.7488645537486205,0.16457848020358057,4.5000000005,5.75000000075,3.25000000025,4.5000000005,16,150,134,408438.83857875346,54730804.36955296,1
418,2,0,2,2,1,0.6500000005,0.82500000075,-0.3301887058668941,1.1783040895138797,0.16457848020358057,3.0780215141557807,4.5000000005,5.75000000075,3.25000000025,4.5000000005,13,150,137,408438.83857875346,55956120.88528922,1
419,3,0,2,2,1,0.82500000075,1.000000001,-0.3301887058668941,1.1783040895138797,0.16457848020358057,3.0780215141557807,4.5000000005,5.75000000075,3.25000000025,4.5000000005,4,150,146,408438.83857875346,59632070.43249801,1
432,0,0,3,2,1,0.3,0.47500000025,-0.3301887058668941,1.1783040895138797,3.0780215141557807,5.991464548107982,4.5000000005,5.75000000075,3.25000000025,4.5000000005,100,150,50,408438.83857875346,20421941.928937674,1
435,3,0,3,2,1,0.82500000075,1.000000001,-0.3301887058668941,1.1783040895138797,3.0780215141557807,5.991464548107982,4.5000000005,5.75000000075,3.25000000025,4.5000000005,17,150,133,408438.83857875346,54322365.53097421,1
449,1,0,0,3,1,0.47500000025,0.6500000005,-0.3301887058668941,1.1783040895138797,-5.6623075877008215,-2.7488645537486205,5.75000000075,7.000000001,3.25000000025,4.5000000005,13,150,137,499203.0249376555,68390814.4164588,1
450,2,0,0,3,1,0.6500000005,0.82500000075,-0.3301887058668941,1.1783040895138797,-5.6623075877008215,-2.7488645537486205,5.75000000075,7.000000001,3.25000000025,4.5000000005,16,150,134,499203.0249376555,66893205.34164584,1
451,3,0,0,3,1,0.82500000075,1.000000001,-0.3301887058668941,1.1783040895138797,-5.6623075877008215,-2.7488645537486205,5.75000000075,7.000000001,3.25000000025,4.5000000005,5,150,145,499203.0249376555,72384438.61596005,1
453,1,1,0,3,1,0.47500000025,0.6500000005,1.1783040895138797,2.6867968848946537,-5.6623075877008215,-2.7488645537486205,5.75000000075,7.000000001,3.25000000025,4.5000000005,28,150,122,499203.0249376555,60902769.04239397,1
454,2,1,0,3,1,0.6500000005,0.82500000075,1.1783040895138797,2.6867968848946537,-5.6623075877008215,-2.7488645537486205,5.75000000075,7.000000001,3.25000000025,4.5000000005,22,150,128,499203.0249376555,63897987.1920199,1
455,3,1,0,3,1,0.82500000075,1.000000001,1.1783040895138797,2.6867968848946537,-5.6623075877008215,-2.7488645537486205,5.75000000075,7.000000001,3.25000000025,4.5000000005,9,150,141,499203.0249376555,70387626.51620942,1
456,0,2,0,3,1,0.3,0.47500000025,2.6867968848946537,4.195289680275427,-5.6623075877008215,-2.7488645537486205,5.75000000075,7.000000001,3.25000000025,4.5000000005,2,150,148,499203.0249376555,73882047.69077301,1
458,2,2,0,3,1,0.6500000005,0.82500000075,2.6867968848946537,4.195289680275427,-5.6623075877008215,-2.7488645537486205,5.75000000075,7.000000001,3.25000000025,4.5000000005,1,150,149,499203.0249376555,74381250.71571067,1
459,3,2,0,3,1,0.82500000075,1.000000001,2.6867968848946537,4.195289680275427,-5.6623075877008215,-2.7488645537486205,5.75000000075,7.000000001,3.25000000025,4.5000000005,2,150,148,499203.0249376555,73882047.69077301,1
460,0,3,0,3,1,0.3,0.47500000025,4.195289680275427,5.703782475656201,-5.6623075877008215,-2.7488645537486205,5.75000000075,7.000000001,3.25000000025,4.5000000005,3,150,147,499203.0249376555,73382844.66583535,1
462,2,3,0,3,1,0.6500000005,0.82500000075,4.195289680275427,5.703782475656201,-5.6623075877008215,-2.7488645537486205,5.75000000075,7.000000001,3.25000000025,4.5000000005,3,150,147,499203.0249376555,73382844.66583535,1
463,3,3,0,3,1,0.82500000075,1.000000001,4.195289680275427,5.703782475656201,-5.6623075877008215,-2.7488645537486205,5.75000000075,7.000000001,3.25000000025,4.5000000005,100,150,50,499203.0249376555,24960151.246882774,1
464,0,0,1,3,1,0.3,0.47500000025,-0.3301887058668941,1.1783040895138797,-2.7488645537486205,0.16457848020358057,5.75000000075,7.000000001,3.25000000025,4.5000000005,66,150,84,499203.0249376555,41933054.09476306,1
471,3,1,1,3,1,0.82500000075,1.000000001,1.1783040895138797,2.6867968848946537,-2.7488645537486205,0.16457848020358057,5.75000000075,7.000000001,3.25000000025,4.5000000005,25,150,125,499203.0249376555,62400378.11720694,1
474,2,2,1,3,1,0.6500000005,0.82500000075,2.6867968848946537,4.195289680275427,-2.7488645537486205,0.16457848020358057,5.75000000075,7.000000001,3.25000000025,4.5000000005,11,150,139,499203.0249376555,69389220.46633412,1
475,3,2,1,3,1,0.82500000075,1.000000001,2.6867968848946537,4.195289680275427,-2.7488645537486205,0.16457848020358057,5.75000000075,7.000000001,3.25000000025,4.5000000005,13,150,137,499203.0249376555,68390814.4164588,1
477,1,3,1,3,1,0.47500000025,0.6500000005,4.195289680275427,5.703782475656201,-2.7488645537486205,0.16457848020358057,5.75000000075,7.000000001,3.25000000025,4.5000000005,100,150,50,499203.0249376555,24960151.246882774,1
480,0,0,2,3,1,0.3,0.47500000025,-0.3301887058668941,1.1783040895138797,0.16457848020358057,3.0780215141557807,5.75000000075,7.000000001,3.25000000025,4.5000000005,52,150,98,499203.0249376555,48921896.44389024,1
481,1,0,2,3,1,0.47500000025,0.6500000005,-0.3301887058668941,1.1783040895138797,0.16457848020358057,3.0780215141557807,5.75000000075,7.000000001,3.25000000025,4.5000000005,67,150,83,499203.0249376555,41433851.0698254,1
482,2,0,2,3,1,0.6500000005,0.82500000075,-0.3301887058668941,1.1783040895138797,0.16457848020358057,3.0780215141557807,5.75000000075,7.000000001,3.25000000025,4.5000000005,19,150,131,499203.0249376555,65395596.266832866,1
486,2,1,2,3,1,0.6500000005,0.82500000075,1.1783040895138797,2.6867968848946537,0.16457848020358057,3.0780215141557807,5.75000000075,7.000000001,3.25000000025,4.5000000005,89,150,61,499203.0249376555,30451384.521196984,1
488,0,2,2,3,1,0.3,0.47500000025,2.6867968848946537,4.195289680275427,0.16457848020358057,3.0780215141557807,5.75000000075,7.000000001,3.25000000025,4.5000000005,125,150,25,499203.0249376555,12480075.623441387,1
490,2,2,2,3,1,0.6500000005,0.82500000075,2.6867968848946537,4.195289680275427,0.16457848020358057,3.0780215141557807,5.75000000075,7.000000001,3.25000000025,4.5000000005,94,150,56,499203.0249376555,27955369.39650871,1
491,3,2,2,3,1,0.82500000075,1.000000001,2.6867968848946537,4.195289680275427,0.16457848020358057,3.0780215141557807,5.75000000075,7.000000001,3.25000000025,4.5000000005,99,150,51,499203.0249376555,25459354.27182043,1
497,1,0,3,3,1,0.47500000025,0.6500000005,-0.3301887058668941,1.1783040895138797,3.0780215141557807,5.991464548107982,5.75000000075,7.000000001,3.25000000025,4.5000000005,52,150,98,499203.0249376555,48921896.44389024,1
499,3,0,3,3,1,0.82500000075,1.000000001,-0.3301887058668941,1.1783040895138797,3.0780215141557807,5.991464548107982,5.75000000075,7.000000001,3.25000000025,4.5000000005,28,150,122,499203.0249376555,60902769.04239397,1
520,0,2,0,0,2,0.3,0.47500000025,2.6867968848946537,4.195289680275427,-5.6623075877008215,-2.7488645537486205,2.0,3.25000000025,4.5000000005,5.75000000075,2,150,148,291742.0275429157,43177820.07635152,1
524,0,3,0,0,2,0.3,0.47500000025,4.195289680275427,5.703782475656201,-5.6623075877008215,-2.7488645537486205,2.0,3.25000000025,4.5000000005,5.75000000075,100,150,50,291742.0275429157,14587101.377145786,1
525,1,3,0,0,2,0.47500000025,0.6500000005,4.195289680275427,5.703782475656201,-5.6623075877008215,-2.7488645537486205,2.0,3.25000000025,4.5000000005,5.75000000075,4,150,146,291742.0275429157,42594336.02126569,1
