n,eta,sigma_y,width,height,x_01,x_02,x_03,x_04,x_05,x_06,x_07,x_08,split,gid,length_bin,sub_id
0.31461792,73.30625474,24.18671027,2.18556579,4.4230715,0.85243964,2.77564812,4.60853863,5.80209303,6.19804907,6.23636961,6.25175428,6.26565981,train,2,2,13
0.976571,255.678912,142.573735,2.5,4.5,0.17967343,0.2701385,0.37928057,0.49262094,0.59393907,0.69499969,0.79404116,0.88976741,train,2,1,6
0.311755,299.82357788,171.0536499,2.81853771,4.62974691,0.37758732,0.82338381,1.14920974,1.36688781,1.52602696,1.65459514,1.76081777,1.85096288,train,2,1,7
0.36327729,102.42414242,92.19234549,2.9,4.5,0.6501703,1.745563,2.5536642,2.929133,3.0915718,3.186749,3.2589169,3.321146,train,2,2,10
0.97981209,216.11871227,142.2633828,2.4,4.1,0.16791344,0.23163986,0.3256116,0.41311312,0.4938836,0.5720625,0.6460037,0.71669245,train,2,1,8
0.69713855,204.82212678,227.09131301,2.1,4.5,0.14240694,0.1937604,0.25757313,0.3130374,0.36046028,0.40537548,0.44886732,0.489645,train,2,0,4
0.99504405,275.69720833,107.62252389,2.0,4.7,0.11393642,0.16430187,0.22648144,0.29206133,0.34846878,0.40231657,0.4584999,0.5114198,train,2,0,4
0.85790947,213.75245713,313.68646827,2.4,4.9,0.1581645,0.1786604,0.23652506,0.28889322,0.32647896,0.3666172,0.4081483,0.4446969,train,2,0,0
0.547076590294638,147.22407305183225,284.65144942155746,2.2,4.0,0.2900068759918213,0.5746665000915527,0.7889683246612549,0.9621536731719972,1.1053383350372314,1.2268660068511963,1.3311810493469238,1.4218080043792725,train,2,1,7
0.32408381,250.76643372,371.86584473,2.31664705,4.48429775,0.26227093,0.47478294,0.59730911,0.69581985,0.78175449,0.85661507,0.92395663,0.98207402,train,2,1,9
0.6908352373890786,2.3039778699369307,28.53690181316388,2.5,5.0,1.1971070766448977,3.992680549621582,7.169178009033203,9.908456802368164,11.555238723754885,12.187515258789062,12.29245376586914,12.295997619628906,train,2,3,15
0.87842102,220.34820613,355.09433134,2.0427261,4.44132722,0.1274395,0.18331099,0.25070357,0.32167125,0.38608122,0.44951415,0.51023221,0.56934595,train,2,0,4
0.40935901,281.88231866,328.66573466,2.6,4.6,0.18243408,0.21826696,0.26809025,0.3078966,0.32937765,0.3543625,0.37923717,0.40206242,train,2,0,2
0.38940164,93.84451782,27.71583296,2.7,4.7,0.69759655,1.8937736,2.7510996,3.1782942,3.39576,3.5358129,3.639317,3.7248044,train,2,2,14
0.75004287,63.87068014,357.47641301,2.9,4.4,0.34601212,0.6433358,0.83948946,0.98116016,1.0888124,1.1734786,1.2438841,1.3013549,train,2,1,9
0.47635499,8.65755081,23.06961441,2.91128778,4.788414,1.25703096,4.06332493,7.15297842,9.80481529,11.34239388,11.83940125,11.90176773,11.90909195,train,2,3,15
0.79623436,223.44520047,98.6383906,2.9,4.2,0.23251772,0.3664875,0.51472425,0.64822817,0.7706032,0.8859825,0.9941621,1.0955305,train,2,1,6
0.8276114,129.06847022,102.68973632,2.26249954,4.07251707,0.28357077,0.55038691,0.79703307,1.01909709,1.21787024,1.39568329,1.5545516,1.69701886,train,2,1,7
0.49713108,69.2477434,364.34943936,2.2,4.0,0.28793716,0.4668498,0.5346966,0.5747447,0.6048989,0.6314764,0.6525521,0.67045355,train,2,1,9
0.63056644,207.51652475,113.41750938,2.8,5.0,0.27239704,0.46489,0.63414097,0.78613186,0.92168,1.0452104,1.1571383,1.2588606,train,2,1,6
0.35581279,95.63007864,255.35143791,2.8,4.7,0.49109125,1.1572366,1.5946951,1.7453623,1.7914243,1.8272824,1.8585105,1.8863487,train,2,1,5
0.42080091,126.49062943,219.74531076,2.8,4.3,0.41913366,0.8913803,1.1960564,1.3582101,1.463635,1.543561,1.6116085,1.6685448,train,2,1,5
0.39866077,278.08221462,23.63051317,2.89422864,4.16192686,0.40936613,0.89606428,1.26510143,1.53351831,1.73931694,1.90750074,2.04874468,2.17094994,train,2,1,7
0.76548017,49.02257345,6.90933923,2.5,4.5,0.62618279,1.7518425,2.6129632,3.11844635,3.43657303,3.66844654,3.84956455,3.99742603,train,2,2,14
0.83223433,85.86677628,387.00517784,2.6,4.4,0.22841644,0.34525394,0.43714714,0.51277065,0.5762882,0.6322875,0.6824384,0.72668743,train,2,1,8
0.62457334,238.50360193,241.91231519,2.3,4.5,0.15085888,0.20317173,0.2683878,0.31723356,0.36412,0.4094267,0.45069075,0.4886589,train,2,0,4
0.71740765,215.39538988,334.4432041,2.33596333,4.49628529,0.18613076,0.28151584,0.38702965,0.4842124,0.57507825,0.66145158,0.74326897,0.82117367,train,2,1,6
0.59978914,102.65911079,252.50459923,2.8,4.0,0.35453987,0.68113995,0.9058547,1.0697055,1.1966891,1.2997651,1.3864512,1.4608159,train,2,1,7
0.99715802,86.41176006,344.42508834,2.3,4.8,0.17459822,0.2574172,0.34019947,0.4032135,0.46348524,0.5176687,0.56542873,0.6086674,train,2,0,4
0.819077,74.9588304,292.48292637,2.8,4.8,0.31515217,0.5770912,0.7707281,0.92956257,1.0596199,1.1685777,1.260736,1.3404188,train,2,1,7
0.93727283,59.01087498,352.61620475,2.4,4.1,0.2348113,0.38012028,0.4911399,0.5799537,0.6561785,0.7212405,0.7768588,0.8245082,train,2,1,8
0.5263205464137277,166.5442612565473,346.9760573192739,2.3,4.7,0.2691526412963867,0.5244717597961426,0.7169032096862793,0.8808472156524658,1.0211565494537354,1.14314866065979,1.2499761581420898,1.3447086811065674,train,2,1,7
0.4827069,167.60148621,398.93664551,2.05129075,4.51791668,0.22742248,0.41299129,0.5457058,0.66113901,0.76243234,0.85291004,0.93265319,1.00437117,train,2,1,6
0.53312506,205.52413222,358.35339333,2.24181893,4.85959801,0.21997452,0.3815949,0.51276469,0.63339877,0.74358463,0.84533954,0.93889713,1.02496696,train,2,1,6
0.6886110772662305,3.625288620874608,54.569564373076815,2.89437032,4.21891069,1.1368284225463867,3.724978446960449,6.395913600921631,8.38131332397461,9.364267349243164,9.634939193725586,9.676645278930664,9.696929931640623,train,2,3,16
0.97785097,19.96397591,4.30885792,2.21692705,4.30795193,0.65688872,1.84731627,2.71521568,3.22886705,3.56753111,3.81881094,4.01693296,4.17829657,train,2,2,14
0.35587447,222.6773293,349.18756949,2.6,4.8,0.22633314,0.2965188,0.34348536,0.3837905,0.40935946,0.4361596,0.45927238,0.48216724,train,2,0,2
0.516793,4.315683,2.090757,2.99,4.5,1.35985231,4.42533731,7.86857033,10.81510639,12.6961422,13.68189049,14.01365662,14.1104393,train,2,3,15
0.48403658,62.83723507,166.67043088,2.35748495,4.1957486,0.60915828,1.83552265,2.82495785,3.31424379,3.45583153,3.50853872,3.55133581,3.59164,train,2,2,12
0.30283489,234.35062627,147.98600165,2.3,4.7,0.28658533,0.48787355,0.59988594,0.68454885,0.75749874,0.8198695,0.8735614,0.9192605,train,2,1,8
0.99333429,14.41934776,12.75209427,2.22992706,4.19235611,0.71417236,2.0561409,3.02854586,3.57438993,3.91119671,4.15298653,4.33819437,4.48667669,train,2,2,14
0.64055967,105.91558365,56.16070508,2.3,4.5,0.36280346,0.76517534,1.0735159,1.3088732,1.4935298,1.6459742,1.7766876,1.8875136,train,2,1,7
0.35698115,129.62120975,377.96691527,2.5,4.7,0.29278994,0.462677,0.5171356,0.55638933,0.58565044,0.61195564,0.6352811,0.6551337,train,2,0,1
0.57584991,185.8262077,266.82296674,2.4,4.6,0.20066452,0.2927389,0.37584257,0.4423442,0.5029559,0.5577779,0.60865784,0.654871,train,2,0,4
0.98811331,199.26750907,232.5510846,2.8,4.9,0.1859827,0.25848722,0.36096478,0.45320845,0.5320535,0.61199045,0.6852846,0.7568226,train,2,1,8
0.7606561,234.82257149,134.67198951,2.94667787,4.80588709,0.27327323,0.44590735,0.63004899,0.80036139,0.96207809,1.11352587,1.25508976,1.38746023,train,2,1,6
0.3,244.73041089,176.91660451,2.0,4.66276494,0.33836436,0.83384514,1.22944784,1.47267413,1.62325025,1.73293805,1.82453394,1.90201378,train,2,1,5
0.36444613,81.4841506,372.1199675,2.9,4.9,0.44076777,0.9504976,1.2534499,1.329968,1.3472772,1.3632369,1.3771157,1.3893476,train,2,1,9
0.45148229,286.96644376,371.678083,2.9,4.5,0.19882059,0.22927952,0.28366232,0.32545376,0.35049152,0.3819933,0.40277386,0.42761755,train,2,0,3
0.4626571,191.07339546,28.15185884,2.1,4.8,0.29191208,0.55777264,0.75663567,0.91928434,1.054182,1.1676373,1.2679081,1.355977,train,2,1,7
0.63383506,246.65230679,115.51379614,2.5,4.5,0.20636559,0.32389116,0.44357634,0.54832745,0.6444149,0.7342515,0.81790066,0.8960824,train,2,1,6
0.63747322,128.51879138,181.63429555,2.2,4.5,0.24808788,0.43119287,0.574337,0.69476366,0.79972124,0.8916478,0.9714279,1.0426836,train,2,1,6
0.62663935,99.6403971,29.46439023,2.4,4.5,0.42623615,0.94948244,1.3460755,1.6276603,1.8394179,2.006384,2.147572,2.269065,train,2,1,7
0.42118071,233.85258,36.71066462,2.80756063,4.11155683,0.42949724,0.98290253,1.40301228,1.69044304,1.90221405,2.07171202,2.21152878,2.33081579,train,2,1,7
0.30547748,244.76755018,69.00086477,2.50475994,4.32782412,0.46536994,1.22696757,1.8282814,2.15200567,2.31539202,2.42800713,2.52133131,2.6020503,train,2,2,14
0.34105638,154.30475959,349.82119786,2.2,4.5,0.2260046,0.29661655,0.33347702,0.3559966,0.37775564,0.39822817,0.41413212,0.42824078,train,2,0,2
0.61219328,257.57637574,322.86155812,2.1,4.8,0.11055613,0.12613153,0.15980005,0.18913126,0.206254,0.22241259,0.24320984,0.25778532,train,2,0,0
0.63598514,117.42085266,114.99583435,2.22943115,4.45638275,0.38351846,0.90713549,1.33192062,1.64837599,1.8909483,2.08634663,2.24775314,2.38474131,train,2,1,7
0.31721753,133.83655037,395.52449943,2.3,4.0,0.24127674,0.31011534,0.33411646,0.34932613,0.36069107,0.37302637,0.3820796,0.39113617,train,2,0,3
0.52047624,184.06179943,376.7135337,2.0,4.4,0.12774134,0.13678885,0.16563702,0.19337177,0.20153522,0.2082367,0.21821547,0.23155832,train,2,0,3
0.3983246,26.46780429,137.60608846,2.5,4.6,0.79695415,2.2467613,3.3490238,3.8652635,4.0596976,4.1402755,4.1704764,4.181497,train,2,2,10
0.97125545,208.04412111,127.36656651,2.5,4.2,0.18025732,0.2640524,0.37535095,0.47621346,0.5699825,0.66008806,0.74536943,0.8267107,train,2,1,6
0.82986148,60.28738354,205.78339493,2.7,4.2,0.3773141,0.77774954,1.0824018,1.3117447,1.4874725,1.6297841,1.7462769,1.845284,train,2,1,7
0.91202627,68.34888145,22.52614254,2.2,4.4,0.3400464,0.72127295,1.0390391,1.3013587,1.5178504,1.6996641,1.8550572,1.9905982,train,2,1,7
0.51918659,51.73697395,23.06558071,2.6,5.0,0.74819374,2.0289502,2.9267845,3.406273,3.6887407,3.8839989,4.037243,4.1536407,train,2,2,14
0.6627785,115.03447723,63.75986862,2.12887597,4.30528641,0.38612199,0.90776443,1.32807207,1.64534736,1.89295125,2.09340739,2.26032853,2.40257478,train,2,1,7
0.7965496,133.53641538,361.85489049,2.7,4.8,0.2107315,0.30101585,0.39007902,0.46688223,0.5298419,0.589746,0.64285994,0.69283533,train,2,1,8
0.7838051,80.59928658,389.46903961,2.0,4.1,0.16418648,0.20457077,0.2461319,0.27928066,0.30430126,0.32579422,0.34496164,0.36256552,train,2,0,2
0.62800099,100.86286485,271.93682398,2.7,4.3,0.3290143,0.609612,0.7997217,0.94554377,1.0619717,1.157712,1.2392378,1.3084502,train,2,1,7
0.63737783,69.13226925,231.14657575,2.4,4.1,0.3637519,0.7437973,0.9959588,1.1575632,1.2708936,1.360076,1.4336982,1.4926896,train,2,1,7
0.84050581,137.31130992,307.31032245,2.58141086,4.96262028,0.25623441,0.45130229,0.63738585,0.80998063,0.96971917,1.11757731,1.25297689,1.37752533,train,2,1,6
0.51558244,122.95703888,174.28086853,2.599365,4.00146389,0.44567585,1.07924771,1.55747342,1.84930634,2.03956485,2.18123078,2.29517579,2.39215589,train,2,1,5
0.56199011,251.85157198,340.89276097,2.4,4.0,0.14631653,0.1656909,0.21160126,0.24482203,0.2681322,0.29413033,0.3175001,0.33862638,train,2,0,3
0.54816655,28.78722277,4.40478157,2.8,4.6,0.95295334,2.7053323,4.0096354,4.7107453,5.1003556,5.382581,5.5963893,5.7483325,train,2,2,14
1.0,261.39349009,310.57527381,2.0,4.44435831,0.12255788,0.16054082,0.21395826,0.27988911,0.33983445,0.39673734,0.45309687,0.50855041,train,2,0,4
0.74824479,198.23137686,211.8362172,2.9,4.3,0.23104715,0.34971857,0.47622728,0.5886116,0.68976927,0.78444576,0.8719454,0.9543686,train,2,1,8
0.35792723,240.15395344,254.82793657,2.1,4.4,0.17265606,0.2096014,0.2562194,0.28978348,0.31489706,0.3395877,0.36277962,0.38474655,train,2,0,2
0.83604752,35.17753091,268.10588385,2.4,4.6,0.3746581,0.78599834,1.0649323,1.2360954,1.3489509,1.4331565,1.4974995,1.5484729,train,2,1,5
0.58483575,73.79474134,394.95875064,2.4,4.2,0.27168417,0.43028736,0.5015421,0.55012274,0.5906048,0.62419367,0.6521411,0.67619133,train,2,1,8
0.31007539,88.90115857,393.05739924,2.67587167,4.52025584,0.4970808,1.40058899,2.16687441,2.56687689,2.62381506,2.62632132,2.62737226,2.62873268,train,2,2,10
0.623896,59.49722672,149.07170105,2.02046728,4.36420965,0.49903822,1.41824722,2.13569164,2.52167082,2.72357845,2.85569143,2.95790482,3.04339361,train,2,2,14
0.98488403,181.64018993,57.76593617,2.74351509,4.35187079,0.24779701,0.40986156,0.59320617,0.76764202,0.93054533,1.08650279,1.23330688,1.37192559,train,2,1,6
0.40877282,223.73033417,237.90734463,2.8,4.9,0.28770542,0.46552372,0.5775461,0.6728649,0.75341606,0.8256736,0.8887639,0.94599867,train,2,1,8
0.84048576,144.64483772,386.15998518,2.4,4.3,0.15240431,0.19405937,0.2537179,0.29504824,0.33210135,0.36715412,0.39955854,0.42853308,train,2,0,2
0.54610738,166.15296482,198.66580313,2.4,4.9,0.25379515,0.43013763,0.5601182,0.6701374,0.7651019,0.8494463,0.9239459,0.99079704,train,2,1,6
0.41376704,193.28994394,118.05185563,2.6,4.3,0.3518424,0.6839237,0.9085288,1.0717931,1.2007008,1.305933,1.3958006,1.4749093,train,2,1,7
0.3,129.63847172,233.16254279,2.0,4.5240586,0.46454859,1.38682795,2.17445135,2.56757545,2.64901781,2.67172527,2.69462967,2.71582794,train,2,2,12
0.62702678,271.94448774,356.96788353,2.6,4.7,0.16505289,0.16995668,0.22017336,0.2683611,0.28718853,0.31598854,0.34297085,0.3680358,train,2,0,3
0.6114948,51.66966882,150.63072894,2.7,4.3,0.55686426,1.390851,1.9801826,2.2851048,2.456995,2.5742097,2.6660233,2.746489,train,2,2,14
0.72162986,42.43555069,206.22717285,2.56511998,4.33046246,0.5490334,1.52187085,2.29143691,2.71949792,2.93792224,3.07401156,3.175102,3.25905347,train,2,2,14
0.9578453,62.87950257,104.60892753,2.1,4.7,0.28062725,0.56019354,0.79538536,0.99513197,1.1652479,1.3107567,1.4358983,1.5453491,train,2,1,7
0.3420319,90.596212,203.15029486,2.9,4.2,0.57667637,1.4953179,2.1526084,2.4017859,2.4649014,2.4985356,2.5301013,2.5593433,train,2,2,10
0.31351072,244.10919189,40.1159935,2.40976048,4.14401531,0.46016884,1.20314288,1.77131772,2.07552648,2.23848891,2.35827088,2.45571017,2.53990102,train,2,2,14
0.55487657,290.80303955,109.08907318,2.3570683,4.47750378,0.2360487,0.40787935,0.57200956,0.72301936,0.86307073,0.9937768,1.11389184,1.22580552,train,2,1,6
0.56527185,11.60693169,1.74803054,2.67328048,4.14733601,1.18279719,3.71907806,6.252213,7.98708487,8.76894951,9.012146,9.09644318,9.15753937,train,2,2,13
0.68672139,71.52284809,258.57520637,2.6,4.2,0.35383892,0.7016988,0.93991995,1.1059098,1.2291341,1.3267002,1.4072409,1.4745793,train,2,1,7
0.64742478,168.42490414,326.55493991,2.0,4.0,0.13470602,0.1642394,0.20104456,0.23425484,0.26063538,0.28324986,0.30527878,0.32634974,train,2,0,2
0.386950658515404,9.77110425151512,41.055522970167786,2.00594759,4.29189873,1.0661242008209229,3.587775230407715,6.44118070602417,8.872106552124023,10.22940444946289,10.531242370605469,10.53188133239746,10.532146453857422,train,2,3,15
0.392499,43.900855,8.190211,2.99,5.0,1.04805374,3.3970499,5.79950714,7.59718418,8.43852329,8.64209366,8.68563843,8.71142006,train,2,2,13
0.84028598,67.44792892,228.19157066,2.6,4.1,0.32385683,0.6263609,0.85676384,1.0412679,1.1915112,1.3156419,1.4194155,1.5073981,train,2,1,7
0.40574643,270.01235909,7.20989695,2.8,4.3,0.35231924,0.67596674,0.91428804,1.1059566,1.2643132,1.3991566,1.5152636,1.6165605,train,2,1,7
0.90100319,161.91607941,367.04678002,2.3,4.0,0.13533497,0.16347027,0.20983887,0.25183392,0.2818637,0.3133812,0.34254456,0.36995745,train,2,0,0
0.96640205,59.25653453,302.42676956,2.9,5.0,0.32199574,0.5903554,0.80043316,0.97716284,1.124836,1.2497249,1.3555884,1.4467044,train,2,1,7
0.40698681,220.14373183,122.48950387,2.0,4.4,0.22212362,0.34862804,0.4486351,0.53381205,0.6064272,0.6706686,0.7294326,0.7819843,train,2,1,8
0.82041924,165.7932953,183.09647652,2.9,4.2,0.24812412,0.4002366,0.55320835,0.6902838,0.8144021,0.92934275,1.0354309,1.1330037,train,2,1,6
0.68050697,20.39195448,50.69705256,2.8,4.4,0.8533473,2.3739495,3.4710636,4.0653996,4.4072003,4.63915,4.8041673,4.926746,train,2,2,14
0.44740397,20.71477931,25.57922044,2.18347288,4.23847453,1.03704572,3.33751726,5.66742039,7.29086447,7.97046041,8.07544708,8.09308434,8.10495758,train,2,2,13
0.48608722,193.32108838,221.29236454,2.3,4.6,0.21715784,0.32931757,0.41894293,0.48967457,0.55535793,0.6140728,0.66650724,0.7141552,train,2,1,8
0.31860672,279.21495759,160.80271339,2.9,4.9,0.33583403,0.58808327,0.7376466,0.8538451,0.95003223,1.0322108,1.1043496,1.1670508,train,2,1,9
0.41085033,199.27406954,47.09318685,2.5063582,4.40007781,0.46166182,1.18563771,1.75563431,2.10006952,2.31491566,2.47508287,2.60448456,2.7150898,train,2,2,14
0.5173734911940764,5.296161837820486,23.97679057590266,2.08765149,4.97045994,1.1312651634216309,3.814532995223999,6.943187713623047,9.751673698425291,11.523133277893066,12.1683931350708,12.2192964553833,12.223067283630373,train,2,3,18
0.71990572,157.55112881,382.06789528,2.6,4.7,0.1826806,0.24067736,0.30801535,0.3629217,0.40297127,0.44278622,0.48028278,0.5152674,train,2,0,4
0.61716843,44.89310455,187.42066956,2.62381625,4.3804183,0.61940002,1.81775951,2.79798603,3.3161788,3.51570225,3.60972786,3.67716503,3.73473549,train,2,2,12
0.95137621,44.00965512,19.47200252,2.0,4.3,0.37915802,0.83693504,1.2075229,1.4923024,1.7174578,1.9019265,2.0569668,2.1926432,train,2,1,7
0.5118962,68.2800939,280.5557757,2.6,4.0,0.41957712,0.9078927,1.2109151,1.3419538,1.412055,1.4641175,1.5073318,1.5429316,train,2,1,5
0.36131629,143.3628666,264.64921944,2.8,4.9,0.39385653,0.79390574,1.0282474,1.1424007,1.217145,1.2764673,1.3281317,1.3718839,train,2,1,9
0.9944858,258.48225653,120.08613252,2.7,4.1,0.1837368,0.23992252,0.3428254,0.43902016,0.52161074,0.6059556,0.68693495,0.7634678,train,2,1,8
0.34779404,182.1288271,112.30062876,2.3,4.5,0.35380888,0.70511436,0.9231291,1.0597534,1.162425,1.2470765,1.3186393,1.3787146,train,2,1,9
0.52121867,261.34420089,265.05133537,2.9,5.0,0.23029423,0.31749916,0.40641642,0.47958136,0.54617167,0.6095228,0.6654229,0.7188277,train,2,1,8
0.51915181,7.14526224,2.78081894,2.18139338,4.36609936,1.21433306,3.90198135,6.88624907,9.27485466,10.51344681,10.90831947,10.96335983,10.97820663,train,2,3,16
0.48429605,165.63967259,66.52604194,2.4,4.6,0.35174322,0.71264267,0.9740739,1.1693339,1.3240275,1.4530349,1.5629487,1.6579361,train,2,1,7
0.3514000288578164,4.027166214251797,22.440904535099456,2.82026977,4.71073948,1.2795908451080322,4.3862504959106445,8.105162620544434,11.629294395446776,14.228983879089355,14.702988624572754,14.704049110412598,14.70510959625244,train,2,3,18
0.32506287,273.07351685,81.53411865,2.2811892,4.52995014,0.37791038,0.91822934,1.3418107,1.61114669,1.78804898,1.92742515,2.03999925,2.13577676,train,2,1,5
0.50093879,133.95424457,68.50173102,2.7,4.3,0.45141268,1.0117936,1.4182725,1.6806631,1.8676004,2.013536,2.1363373,2.240275,train,2,1,7
0.54042131,40.16814804,152.17474365,2.71202374,4.81517076,0.73842931,2.33997321,3.79411292,4.68073463,4.98491478,5.04969311,5.07637596,5.09884644,train,2,2,12
0.47726132,233.21482101,186.06827122,2.3,4.8,0.19996452,0.2972622,0.38400316,0.45217037,0.5172353,0.5761585,0.6295433,0.67870045,train,2,1,8
0.3,11.08532103272326,2.78575141879844,2.50088782,4.74024776,1.2522201538085938,4.249306678771973,7.846487045288086,11.197208404541016,13.503305435180664,14.039632797241213,14.0433349609375,14.046516418457031,train,2,3,18
0.7193839,11.84437752,49.51345825,2.35488796,5.0176692,0.9455409,3.04236221,5.10814047,6.51786041,7.10564804,7.26713085,7.31533718,7.34618282,train,2,2,13
0.43630407,220.31400982,79.53867095,2.8,4.4,0.35572767,0.68670464,0.9254255,1.1108065,1.2623482,1.3891864,1.4971995,1.5920067,train,2,1,7
0.85588551,85.6494223,24.22356765,2.6,4.1,0.37194872,0.77857065,1.1155205,1.3937321,1.6237893,1.8163204,1.9801512,2.1228228,train,2,1,7
0.85562544,17.73513732,111.24495573,2.9890996,5.0,0.77017212,2.35553312,3.72979212,4.54922009,4.93484926,5.12661743,5.24860382,5.3425827,train,2,2,12
0.45580628,283.9608313,127.13772512,2.10856197,4.09458757,0.23934722,0.42966843,0.59261823,0.73924303,0.87078357,0.98994589,1.09722853,1.19441295,train,2,1,6
0.83034052,271.01370665,320.45304072,2.0,4.2,0.09371662,0.11133099,0.13346386,0.16959476,0.18968296,0.20470047,0.22027063,0.24177456,train,2,0,0
0.37760594,255.26385379,293.54528915,2.47218335,4.09417067,0.27660012,0.48489809,0.62359691,0.74203801,0.84512377,0.93568611,1.0160296,1.08752799,train,2,1,6
0.86895737,123.02421462,28.67043071,2.8,4.8,0.32167387,0.62159395,0.889596,1.1276908,1.3382654,1.5239782,1.688436,1.8349099,train,2,1,7
0.30298346,297.06130981,74.17871094,2.64809656,4.24918509,0.4099586,0.95747638,1.36648607,1.61450958,1.78041983,1.90712643,2.01193619,2.10373545,train,2,1,5
0.6858706,107.12918982,64.69101339,2.7,5.0,0.40578365,0.86336803,1.2268353,1.5075717,1.729424,1.9116693,2.0636487,2.195551,train,2,1,7
0.47679153,239.59418271,296.75171019,2.9,4.0,0.23956394,0.32896185,0.410964,0.4802947,0.5397706,0.595346,0.64666367,0.6949072,train,2,1,8
0.85542727,146.98431396,263.53399658,2.7297163,4.02966976,0.25232148,0.4157536,0.58305144,0.73462939,0.87425184,1.00348544,1.12273812,1.23263121,train,2,1,6
0.74955532,99.89253667,277.48128146,2.50226117,4.34571838,0.32872868,0.67357874,0.95305109,1.18634987,1.38106155,1.54563713,1.68543053,1.80706644,train,2,1,7
0.33958583,290.37417325,273.72399632,2.9,4.7,0.26206684,0.3669982,0.43365812,0.49306583,0.54377365,0.59109783,0.63182974,0.6701541,train,2,1,8
0.39655147,244.44827599,242.72270385,2.35488969,4.13922955,0.28692198,0.54260421,0.72416472,0.87425613,1.00099754,1.1101222,1.20591974,1.29049397,train,2,1,7
0.67119827,270.82125758,75.72640926,2.5,4.2,0.19418049,0.3021798,0.4217353,0.52619743,0.622807,0.714355,0.800055,0.8806586,train,2,1,6
0.92351486,193.92022628,212.03882311,2.4,4.6,0.168293,0.23175192,0.32077122,0.39717102,0.46884823,0.53784895,0.60269403,0.6638541,train,2,1,8
0.47565228,109.00801605,242.48718063,2.0,4.99513161,0.39470792,1.07425523,1.66131496,2.01409197,2.20332575,2.32576323,2.41960812,2.49739313,train,2,2,14
0.91676466,12.38326924,10.83355647,2.1,5.0,0.71204853,1.7848611,2.4971952,2.9545732,3.2860289,3.5498915,3.7602434,3.9406319,train,2,2,11
0.58465937,270.74597097,354.8681144,2.8,4.0,0.16819811,0.19473076,0.25481176,0.29848814,0.3276739,0.3610344,0.3939886,0.4233861,train,2,0,0
0.55433203,229.70938636,207.94215359,2.1,5.0,0.15488577,0.21089125,0.2748742,0.3252201,0.37340117,0.41824484,0.45846367,0.4963441,train,2,0,4
0.74753668,103.12396502,358.8280385,2.82983361,4.75853882,0.33200359,0.65459895,0.91120219,1.12961817,1.31476855,1.473665,1.60982585,1.72818732,train,2,1,7
0.7271686,111.90020109,124.02065671,2.1,4.8,0.24967957,0.46061707,0.63373804,0.7824106,0.91122293,1.0233641,1.1224232,1.2101059,train,2,1,6
0.68337393,3.74741554,110.72628784,2.00130391,4.26102543,0.95035172,3.10389423,5.30300093,6.91678762,7.62739897,7.67084455,7.670959,7.6711936,train,2,2,13
0.8098331,184.83627954,191.90487867,2.94958581,4.42799107,0.27803278,0.4598608,0.64645791,0.81878853,0.97908473,1.12762451,1.26481962,1.39212227,train,2,1,6
0.89566291,76.66853366,66.93854652,2.5,4.4,0.34979486,0.7241621,1.0354586,1.295341,1.511415,1.6934333,1.8487606,1.983758,train,2,1,7
0.89969101,250.09550311,151.04239575,2.9,4.8,0.19804478,0.28148365,0.39564466,0.49802256,0.5897689,0.6815605,0.7663808,0.84879255,train,2,1,8
0.30000001,26.11907196,106.26203156,2.0,4.32798004,0.90233827,2.97757006,5.11958885,6.72475958,7.43051958,7.45687723,7.45775938,7.45804644,train,2,2,13
0.71226698,74.5151062,207.24275208,2.25269079,4.45118523,0.40363288,0.98706317,1.45497012,1.7798059,2.01212811,2.19081521,2.33501363,2.45467687,train,2,1,5
0.93121568,51.15327713,334.02324015,2.8,4.0,0.31346273,0.57085943,0.7602253,0.9117522,1.0340266,1.1343985,1.2174602,1.2871017,train,2,1,7
0.83072618,77.48785498,129.21475386,2.8,4.8,0.382514,0.79042244,1.1199894,1.383574,1.5968375,1.7733517,1.9211016,2.0491867,train,2,1,7
0.71162774,187.67510366,356.81982534,2.4,4.0,0.14910841,0.18531656,0.23942566,0.27995396,0.31332684,0.34759903,0.37764835,0.4055667,train,2,0,2
0.35687318,13.41660252,48.16990449,2.6,4.9,1.1135173,3.2996168,5.2522507,6.4384747,6.7917576,6.962924,7.1753416,7.347348,train,2,2,12
0.44117236,250.83752441,365.07962036,2.41192484,4.99564362,0.23546505,0.40468788,0.52818179,0.64105868,0.74343133,0.83729863,0.92289829,1.0019803,train,2,1,6
0.73960734,32.33373304,193.52430723,2.1,4.0,0.41975784,0.9400773,1.2787089,1.4556432,1.5598187,1.6356244,1.6957216,1.7432241,train,2,1,5
0.77578632,230.01663068,209.99093344,2.0,4.8,0.12304831,0.16349602,0.21938896,0.27165556,0.31542397,0.3561411,0.39887714,0.43799162,train,2,0,4
0.35752386,94.70377201,215.90546532,2.1,4.0,0.37985706,0.7863736,0.9954915,1.0683384,1.1124492,1.1494603,1.1804714,1.2064633,train,2,1,9
0.3290367202241566,171.24659352755566,342.0558330054392,2.3,4.4,0.3481223583221435,0.8210382461547852,1.1646058559417725,1.3576381206512451,1.4700016975402832,1.5530478954315186,1.6208577156066897,1.6791167259216309,train,2,1,5
