n,eta,sigma_y,width,height,x_01,x_02,x_03,x_04,x_05,x_06,x_07,x_08,sub_id
0.84940388,60.87046729,27.3356177,2.9,2.4,0.43227792,0.9605415,1.3611119,1.6607225,1.8933365,2.0817893,2.2390664,2.3742616,19
0.60405273,113.10554569,233.96502291,2.4,2.5,0.25973916,0.4459672,0.58507276,0.69794965,0.7914927,0.8720541,0.9411485,1.0009565,17
0.5036321,17.0984166,231.05983976,2.4,2.2,0.59146166,1.5937045,2.215581,2.3135738,2.313786,2.314149,2.3149571,2.3152204,1
0.84155697,60.1683545,255.4703592,2.7,2.7,0.31619787,0.60969543,0.8290148,1.0022557,1.1399622,1.2524064,1.3448112,1.4222882,10
0.7000901,158.72910876,367.5537381,2.97899832,2.13196252,0.12770629,0.16163349,0.19552732,0.21752644,0.24014235,0.26285386,0.2830739,0.30291367,11
0.66911483,179.47866821,101.5739212,2.09045053,2.20158839,0.17316461,0.28810382,0.39616203,0.49364448,0.58308935,0.66507697,0.74026513,0.81004119,16
0.5170262803110599,261.852110287318,349.24382749196764,2.1,2.9,0.1299257278442382,0.1671206951141357,0.2045693397521972,0.2397992610931396,0.273505687713623,0.3057515621185303,0.3350687026977539,0.3632867336273193,4
0.6318211,76.83844757,308.65158081,2.02617908,2.00524664,0.19583583,0.28825951,0.35688639,0.41191363,0.45852494,0.49787974,0.53100061,0.56044078,4
0.9417696613991636,8.02517811533591,0.0229565149861548,2.899479222195162,2.141607783974856,0.8006119728088379,2.075230598449707,2.893216133117676,3.3754138946533203,3.702361583709717,3.945892810821533,4.13654088973999,4.294360160827637,22
0.3937110502005542,3.495094186822481,0.0042214129020619,2.0937309967421767,2.226746495771219,1.1645491123199463,3.7980239391326895,6.607020378112793,8.770502090454102,9.849325180053713,9.931093215942385,9.937895774841309,9.943765640258787,12
0.44842204,274.43824879,393.46840465,2.3063502,2.61395504,0.11576724,0.13606071,0.15622973,0.16808176,0.18423533,0.19825745,0.2099607,0.22194195,11
0.33751181,11.50582123,23.73139954,2.46213865,2.46684575,1.12284756,3.41178274,5.54320765,6.83859491,7.1919198,7.23508215,7.25312185,7.26149225,7
0.9288130921096128,2.024342527691404,0.003480686145328,2.407344568324107,2.0920218242209634,1.036893367767334,2.908452272415161,4.186241149902344,4.859719276428223,5.301911354064941,5.630415916442871,5.879384994506836,6.06243896484375,5
0.51806915,101.36896515,110.59593201,2.28431511,2.18642402,0.36362028,0.75195217,1.00632405,1.16707897,1.28596354,1.3800385,1.45491409,1.51961827,10
0.99567735,8.34620285,5.08725405,2.32355523,2.46918964,0.77989173,2.03348923,2.81266642,3.24261904,3.51467276,3.7173996,3.87351084,4.00418901,22
0.9369867781632072,2.432199450948608,1.2764661046801484,2.8013749338164646,2.459603349066998,1.078632116317749,3.1030735969543457,4.566751956939697,5.341848373413086,5.814676284790039,6.184473991394043,6.484738349914551,6.705907821655273,5
0.77109322,286.93766672,181.78500269,2.3,2.7,0.11740899,0.16948605,0.22037792,0.2665696,0.3126626,0.3592229,0.4029858,0.4450512,3
0.8594013150462371,6.360997377820897,0.0576867284964327,2.28373717533194,2.628931797015286,0.9550774097442628,2.741147756576538,3.977050065994263,4.586811065673828,4.920477867126465,5.145951271057129,5.311065673828125,5.449831962585449,5
0.530354778604149,3.356325459095004,0.1650990091107661,2.694740896653064,2.6222594458702204,1.2300450801849363,3.9592888355255127,6.761990547180176,8.72988224029541,9.591595649719238,9.770021438598633,9.821517944335938,9.8952054977417,12
0.5487716729261433,0.8892496444666573,0.0038971425316383,2.8727563598564467,2.0185264736602924,1.1943542957305908,3.848121404647827,6.681761741638184,8.921658515930176,9.912632942199709,9.931612014770508,9.939476013183594,9.946349143981934,12
0.55260367,262.82711874,228.23849185,2.02457567,2.99038969,0.14874172,0.21764731,0.28798676,0.35287118,0.41289806,0.46922803,0.52201247,0.57167363,3
0.5635481556015751,90.40353810712028,0.0271853094674063,2.812023901068099,2.0717392010045588,0.4442577362060547,1.0276167392730713,1.4215891361236572,1.6684162616729736,1.8485372066497805,1.990748167037964,2.110770463943481,2.214426279067993,18
0.38542174,287.29118158,142.66255827,2.1,2.1,0.14292431,0.19500923,0.24456573,0.28895354,0.33128953,0.37005687,0.40606332,0.43928242,2
0.30772597,278.30743408,58.07286453,2.3479166,2.00619602,0.22117901,0.3388133,0.43063068,0.50837278,0.57534981,0.63584423,0.68920064,0.73616076,16
0.76902322,221.95281321,395.326535,2.41794591,2.38460906,0.09509587,0.12767529,0.15512419,0.17176485,0.19195247,0.21193504,0.23038793,0.24861765,11
0.33575121,147.4528034,258.31788227,2.1273325,2.7920733,0.33178043,0.64860725,0.82317948,0.91501427,0.98248887,1.03515315,1.08034086,1.1179533,21
0.8223652525049636,1.547428885839429,0.0298298982949482,2.3377694359297934,2.673848180531208,1.1787285804748535,3.671173095703125,5.857509613037109,7.118894577026367,7.699719429016113,8.006205558776855,8.23759937286377,8.426043510437012,12
0.65318848,231.2620561,126.44206893,2.1,2.1,0.12367392,0.19418931,0.26008773,0.32125854,0.3801093,0.43488455,0.48633718,0.53479576,2
0.73139926,286.04019107,23.85243804,2.2,2.4,0.13094568,0.21507621,0.29442096,0.37004685,0.44376683,0.51417136,0.58124995,0.64484096,2
0.60662365,143.76722852,65.35262985,2.5,2.9,0.3237183,0.6319709,0.8714242,1.0667725,1.2283859,1.3646913,1.4820161,1.5850658,10
0.7237172214782008,7.217770014020899,0.1457908716881234,2.303808167814701,2.3158070703889164,0.9885432720184326,2.839060068130493,4.13475227355957,4.753686904907227,5.081534385681152,5.29255485534668,5.455757141113281,5.567129135131836,5
0.91166597,212.36630328,360.2167139,2.5,2.7,0.13447428,0.15541363,0.18839478,0.22796631,0.26749945,0.30051613,0.3321631,0.36357427,4
0.64049588,106.78487967,176.61486237,2.0,2.8,0.23857546,0.4104936,0.5458648,0.6579745,0.7528982,0.8348446,0.9052615,0.9679816,17
0.57686959,258.47078705,323.99625243,2.4,2.1,0.10008526,0.1319139,0.16289854,0.18383384,0.207021,0.22868109,0.2508123,0.27149963,11
